Time (s),Illuminance (lx)
1.6226220540813325e+18,181.3999939
1.622622054281331e+18,182.3999939
1.6226220544813345e+18,183.3999939
1.6226220546813184e+18,183.8000031
1.6226220548813286e+18,183.6000061
1.6226220550813338e+18,184.1999969
1.6226220552813297e+18,184.1999969
1.6226220554813097e+18,184.8999939
1.6226220556813302e+18,185.8999939
1.6226220558813366e+18,188.3000031
1.6226220560813325e+18,188.5
1.622622056181333e+18,188.6000061
1.6226220563813335e+18,188.3000031
1.622622056581313e+18,188.3000031
1.6226220567813097e+18,187.8000031
1.6226220569813317e+18,180.6999969
1.6226220571813345e+18,181.8000031
1.622622057381321e+18,187.1000061
1.6226220575813192e+18,195.3000031
1.62262205778133e+18,190.1000061
1.622622057981335e+18,186.3000031
1.6226220581813228e+18,187.8999939
1.6226220583813169e+18,187.3999939
1.6226220585813317e+18,189.1999969
1.62262205878133e+18,191.1999969
1.6226220589813297e+18,192.6999969
1.6226220591813102e+18,188.6000061
1.6226220593813327e+18,198.1999969
1.6226220595813322e+18,205.3000031
1.6226220597813417e+18,207.6000061
1.622622059981309e+18,213.0
1.6226220601813094e+18,218.6999969
1.6226220603813327e+18,221.5
1.6226220605813427e+18,224.5
1.6226220607813143e+18,224.3000031
1.6226220609813322e+18,219.6999969
1.6226220611813338e+18,219.6000061
1.6226220613813484e+18,221.0
1.6226220615813112e+18,220.8000031
1.6226220617813292e+18,222.1999969
1.622622061981331e+18,217.6999969
1.6226220621813496e+18,210.8999939
1.6226220623813164e+18,206.8000031
1.6226220625813292e+18,205.8999939
1.6226220627813312e+18,205.8999939
1.6226220629813612e+18,205.3000031
1.6226220631813105e+18,203.6000061
1.622622063381332e+18,204.0
1.622622063581332e+18,205.1999969
1.622622063781346e+18,204.6999969
1.6226220639813107e+18,203.8999939
1.622622064181332e+18,202.1000061
1.622622064381332e+18,203.0
1.6226220645813476e+18,202.8000031
1.6226220647813107e+18,206.5
1.622622064981329e+18,206.3999939
1.622622065181334e+18,206.1000061
1.6226220653813407e+18,206.1999969
1.6226220655813053e+18,205.1999969
1.6226220657813302e+18,198.1999969
1.6226220659813335e+18,199.3000031
1.6226220661813353e+18,198.6000061
1.6226220663813038e+18,198.1999969
1.6226220665813284e+18,196.6000061
1.6226220667813327e+18,196.1999969
1.6226220669813343e+18,194.3999939
1.6226220671813133e+18,191.5
1.6226220673813325e+18,188.3000031
1.6226220675813335e+18,187.1000061
1.622622067781331e+18,181.8999939
1.6226220679813094e+18,178.8000031
1.622622068181334e+18,175.3999939
1.6226220683813325e+18,175.3999939
1.6226220685813307e+18,169.8999939
1.6226220687813243e+18,159.0
1.6226220689813302e+18,153.0
1.6226220691813322e+18,165.8000031
1.622622069381334e+18,162.0
1.6226220695813094e+18,163.0
1.6226220697813292e+18,162.3999939
1.6226220699813317e+18,162.1000061
1.6226220701813327e+18,161.6000061
1.622622070381318e+18,161.6000061
1.6226220705813322e+18,157.8000031
1.6226220707813292e+18,154.3999939
1.6226220709813315e+18,151.8999939
1.6226220711813097e+18,154.1999969
1.6226220713813286e+18,153.8999939
1.6226220715813325e+18,154.6000061
1.6226220717813294e+18,147.6999969
1.6226220719813087e+18,140.3000031
1.622622072181333e+18,120.5
1.6226220723813348e+18,89.09999847
1.6226220725813335e+18,69.09999847
1.6226220727813102e+18,77.0
1.6226220729813322e+18,82.0
1.6226220731813315e+18,77.80000305
1.622622073381332e+18,78.59999847
1.62262207358131e+18,81.90000153
1.6226220737813294e+18,79.0
1.6226220739813307e+18,72.69999695
1.6226220741813325e+18,71.0
1.6226220743813107e+18,67.80000305
1.6226220745813325e+18,67.40000153
1.6226220747813302e+18,64.80000305
1.6226220749813317e+18,64.69999695
1.6226220751813215e+18,65.90000153
1.622622075381331e+18,67.90000153
1.6226220755813312e+18,67.80000305
1.622622075781331e+18,67.40000153
1.6226220759813094e+18,67.90000153
1.6226220761813302e+18,67.30000305
1.6226220763813332e+18,68.40000153
1.6226220765813325e+18,69.30000305
1.622622076781317e+18,70.40000153
1.6226220769813307e+18,70.90000153
1.622622077181331e+18,70.19999695
1.6226220773813532e+18,68.80000305
1.6226220775813202e+18,69.0
1.6226220777813302e+18,68.09999847
1.6226220779813302e+18,69.5
1.622622078181333e+18,69.69999695
1.6226220783813102e+18,69.40000153
1.6226220785813297e+18,69.80000305
1.622622078781331e+18,68.90000153
1.6226220789813292e+18,69.59999847
1.62262207918131e+18,69.80000305
1.6226220793813297e+18,69.5
1.6226220795813327e+18,71.59999847
1.6226220797813312e+18,70.09999847
1.6226220798813322e+18,72.90000153
1.6226220800813325e+18,71.90000153
1.6226220802813228e+18,72.40000153
1.6226220804813092e+18,72.5
1.6226220806813322e+18,71.59999847
1.6226220808813332e+18,70.90000153
1.6226220810813445e+18,70.80000305
1.6226220812813181e+18,71.19999695
1.622622081481331e+18,71.69999695
1.6226220816813332e+18,72.09999847
1.6226220818813463e+18,74.69999695
1.6226220820813156e+18,75.09999847
1.6226220822813304e+18,77.59999847
1.6226220824813317e+18,73.09999847
1.622622082681346e+18,75.69999695
1.62262208288131e+18,91.80000305
1.6226220830813317e+18,118.1999969
1.6226220832813304e+18,142.3999939
1.622622083481344e+18,142.5
1.6226220836813107e+18,159.1000061
1.6226220838813345e+18,171.6000061
1.6226220840813338e+18,144.0
1.6226220842813386e+18,121.5999985
1.6226220844813107e+18,200.1999969
1.6226220846813322e+18,104.1999969
1.6226220848813297e+18,84.09999847
1.6226220850813322e+18,235.8999939
1.6226220852813243e+18,285.2000122
1.6226220854813302e+18,231.3999939
1.6226220856813332e+18,204.5
1.622622085881333e+18,195.8000031
1.6226220860813094e+18,171.0
1.622622086281331e+18,140.1000061
1.6226220864813307e+18,119.6999969
1.6226220866813143e+18,114.1999969
1.6226220868813036e+18,122.0
1.6226220870813312e+18,133.6000061
1.6226220872813343e+18,137.3999939
1.622622087481333e+18,139.6000061
1.6226220876813174e+18,145.6000061
1.6226220878813297e+18,154.1000061
1.6226220880813338e+18,158.0
1.6226220882813338e+18,159.8999939
1.6226220884813094e+18,160.8999939
1.6226220886813297e+18,160.8000031
1.6226220888813317e+18,162.0
1.6226220890813332e+18,161.8999939
1.6226220892813048e+18,161.8000031
1.6226220894813317e+18,162.8000031
1.622622089681331e+18,163.6999969
1.6226220898813312e+18,163.6000061
1.6226220900813097e+18,162.8999939
1.622622090281329e+18,161.1000061
1.6226220904813225e+18,160.3000031
1.622622090681304e+18,167.1000061
1.6226220908813187e+18,175.1000061
1.6226220910813215e+18,175.8999939
1.622622091281323e+18,176.8999939
1.6226220914813105e+18,177.0
1.6226220916813187e+18,177.6999969
1.6226220918813174e+18,178.8999939
1.622622092081321e+18,179.1999969
1.6226220922813087e+18,179.8999939
1.622622092481319e+18,179.6000061
1.62262209268132e+18,180.0
1.6226220928813486e+18,180.6999969
1.6226220930813112e+18,180.1000061
1.6226220932813174e+18,180.8999939
1.622622093481322e+18,181.0
1.6226220936813174e+18,183.6000061
1.6226220938813112e+18,185.8999939
1.6226220940813023e+18,187.3999939
1.622622094281322e+18,189.8999939
1.622622094481323e+18,192.6999969
1.6226220946813033e+18,191.5
1.6226220948813023e+18,191.8999939
1.6226220950813207e+18,191.6999969
1.6226220952813248e+18,198.1000061
1.6226220954813043e+18,209.0
1.6226220956813025e+18,233.5
1.622622095881319e+18,221.5
1.6226220960813225e+18,113.3000031
1.6226220962813128e+18,75.09999847
1.6226220964813036e+18,53.0
1.6226220966813184e+18,46.40000153
1.622622096881321e+18,38.5
1.622622097081329e+18,29.0
