Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
1.6226220739591744e+18,28.70673212,115.905903,78.51600094,0.0,0.0,5.452197552,5.500499249
1.622622074959328e+18,28.7067337,115.9059047,78.52973309,0.0,0.0,5.632005215,5.756099701
1.622622075960965e+18,28.7067315,115.9059083,78.37950854,0.0,0.0,5.406761169,5.560744762
1.6226220769602335e+18,28.70672776,115.9059077,78.06913633,0.0,0.0,5.227946281,5.29796505
1.6226220779590275e+18,28.70672635,115.9059093,78.05045061,0.0,0.0,5.074113369,5.074292183
1.62262207896133e+18,28.70672726,115.9059118,77.94039927,0.0,0.0,4.982944489,4.944744587
1.6226220799603195e+18,28.70672436,115.9059142,78.05207833,0.0,0.0,4.894133091,4.836226463
1.6226220809612035e+18,28.70672376,115.9059173,78.05603456,0.0,0.0,4.913520336,4.92027235
1.622622081960376e+18,28.70672122,115.9059194,78.16814283,0.0,0.0,4.848058224,4.93174839
1.6226220829575846e+18,28.7067222,115.9059239,78.10264112,0.0,0.0,4.837205887,4.967469215
1.622622083962881e+18,28.70671827,115.9059221,77.81680794,0.0,0.0,4.752071857,4.865663528
1.6226220849626476e+18,28.70672015,115.9059204,77.98387143,0.0,0.0,4.631429672,4.678711891
1.6226220859595587e+18,28.70671826,115.9059185,77.55027828,0.0,0.0,4.556939125,4.554050922
1.6226220869591985e+18,28.70672017,115.9059179,77.28734612,0.0,0.0,4.500885963,4.502577782
1.622622087962447e+18,28.70672199,115.9059177,76.91583075,0.0,0.0,4.445727348,4.443387508
1.6226220889610345e+18,28.70672303,115.905919,76.49865435,0.0,0.0,4.404007912,4.425467014
1.622622089962223e+18,28.70672678,115.9059196,75.89612381,0.0,0.0,4.40867281,4.470511913
1.6226220909582902e+18,28.70672939,115.9059207,75.79157462,0.0,0.0,4.501401901,4.648864269
1.6226220919582113e+18,28.70672841,115.9059204,75.57019821,0.0,0.0,4.553947926,4.770105362
1.6226220929608197e+18,28.70672871,115.9059208,75.28900886,0.0,0.0,4.604415417,4.874996185
1.6226220939629947e+18,28.70672747,115.9059237,75.17620374,0.0,0.0,4.698106289,5.053733349
1.622622094958607e+18,28.70672824,115.9059243,74.79973912,0.0,0.0,4.667838573,5.056879044
1.6226220959642437e+18,28.70672868,115.9059237,74.46801599,0.0,0.0,4.680109024,5.029283524
1.622622096960875e+18,28.70673054,115.9059215,74.73676566,0.0,0.0,4.595508575,4.810018539
1.6226220979658173e+18,28.70674004,115.9059115,75.52405376,0.6299999952,327.1000061,4.350335121,4.29230547
1.622622098961475e+18,28.70673148,115.9059129,76.78678207,0.0,0.0,4.499550819,4.403617859
1.6226220999609892e+18,28.70672768,115.9059144,76.8183224,0.0,0.0,4.493971348,4.15561533
1.6226221009617024e+18,28.70672975,115.9059165,76.76912739,0.0,0.0,11.25381184,4.218173981
1.6226221019560154e+18,28.70673687,115.9059149,75.81541664,0.0,0.0,11.19483662,4.218176365
1.6226221029607416e+18,28.70673889,115.9059147,75.93224413,0.0,0.0,11.20783138,4.142538071
1.6226221039611779e+18,28.70674163,115.905914,76.23712452,0.0,0.0,11.30143547,4.159827709
1.622622104961681e+18,28.70674121,115.9059156,76.63464018,0.0,0.0,11.47694683,4.177039623
1.6226221059610565e+18,28.70674194,115.9059181,76.55980557,0.0,0.0,11.69407177,4.252811432
1.622622106958693e+18,28.70674061,115.9059156,76.27025878,0.0,0.0,12.14078045,4.495536327
1.6226221079587786e+18,28.70674005,115.9059161,76.51366395,0.0,0.0,11.30229473,4.563313961
1.622622108960767e+18,28.7067364,115.9059133,76.97759049,0.0,0.0,11.34899616,4.665394783
1.6226221099652754e+18,28.70673838,115.9059133,77.16149497,0.0,0.0,11.23590088,4.661247253
1.6226221109606835e+18,28.70673743,115.9059109,77.62573285,0.0,0.0,11.21267891,4.777561188
1.6226221119598497e+18,28.70673456,115.9059114,77.65227361,0.0,0.0,11.16964149,4.858300209
1.6226221129650463e+18,28.7067331,115.9059109,77.91313548,0.0,0.0,10.99233532,4.743422985
1.6226221139593564e+18,28.70673385,115.905911,77.84428948,0.0,0.0,10.97220612,4.463643074
1.6226221149620088e+18,28.70673218,115.9059127,78.10917252,0.0,0.0,10.94344616,4.55346489
1.6226221159625974e+18,28.70673103,115.9059091,77.87211953,0.0,0.0,10.95060921,4.679374695
1.6226221169576256e+18,28.70673488,115.9059092,77.61529403,0.0,0.0,10.96451855,4.779510498
1.6226221179573535e+18,28.70673739,115.9059114,77.62933245,0.0,0.0,11.07976151,4.979431152
1.6226221189606364e+18,28.70674034,115.905912,77.32343061,0.0,0.0,11.1231308,5.125125885
1.6226221199581842e+18,28.70673665,115.9059145,77.23546118,0.0,0.0,11.01567364,5.323459625
1.62262212096214e+18,28.70673726,115.9059158,77.15153554,0.0,0.0,11.0125494,5.435042858
1.622622121960291e+18,28.70673863,115.9059133,76.94750626,0.0,0.0,11.07560635,5.572331429
1.622622122961485e+18,28.70673917,115.9059133,76.75970261,0.0,0.0,11.28300858,5.777330875
1.622622123961849e+18,28.70674176,115.9059147,76.6699229,0.0,0.0,11.30146503,5.647501469
1.622622124961247e+18,28.70673799,115.905919,76.33664754,0.0,0.0,11.19356632,5.475993156
1.6226221259588398e+18,28.70674043,115.9059196,76.12534869,0.0,0.0,11.20981503,5.611682892
1.622622126958633e+18,28.70674062,115.9059191,76.1246184,0.0,0.0,11.45192242,5.93640995
1.622622127959016e+18,28.70674049,115.9059196,76.1720409,0.0,0.0,11.82761288,6.249638081
1.6226221289607421e+18,28.70674084,115.9059178,76.09099254,0.0,0.0,12.24247551,6.578168869
1.6226221299599537e+18,28.70674137,115.905918,76.1619161,0.0,0.0,12.803298,6.89885807
1.6226221309613496e+18,28.70674197,115.9059203,76.1592255,0.0,0.0,13.27108574,7.014386177
