"Time (s)","Illuminance (lx)"
2.494430901E1,2.130000000E2
2.514430943E1,2.186999969E2
2.534433261E1,2.215000000E2
2.554434276E1,2.245000000E2
2.574431448E1,2.243000031E2
2.594433235E1,2.196999969E2
2.614433375E1,2.196000061E2
2.634434854E1,2.210000000E2
2.654431120E1,2.208000031E2
2.674432922E1,2.221999969E2
2.694433084E1,2.176999969E2
2.714434990E1,2.108999939E2
2.734431651E1,2.068000031E2
2.754432922E1,2.058999939E2
2.774433146E1,2.058999939E2
2.794436130E1,2.053000031E2
2.814431042E1,2.036000061E2
2.834433209E1,2.040000000E2
2.854433209E1,2.051999969E2
2.874434615E1,2.046999969E2
2.894431073E1,2.038999939E2
2.914433183E1,2.021000061E2
2.934433209E1,2.030000000E2
2.954434782E1,2.028000031E2
2.974431089E1,2.065000000E2
2.994432896E1,2.063999939E2
3.014433412E1,2.061000061E2
3.034434073E1,2.061999969E2
3.054430521E1,2.051999969E2
3.074433026E1,1.981999969E2
3.094433360E1,1.993000031E2
3.114433526E1,1.986000061E2
3.134430396E1,1.981999969E2
3.154432849E1,1.966000061E2
3.174433287E1,1.961999969E2
3.194433417E1,1.943999939E2
3.214431344E1,1.915000000E2
3.234433240E1,1.883000031E2
3.254433339E1,1.871000061E2
3.274433084E1,1.818999939E2
3.294430953E1,1.788000031E2
3.314433396E1,1.753999939E2
3.334433240E1,1.753999939E2
3.354433084E1,1.698999939E2
3.374432433E1,1.590000000E2
3.394433032E1,1.530000000E2
3.414433250E1,1.658000031E2
3.434433417E1,1.620000000E2
3.454430938E1,1.630000000E2
3.474432922E1,1.623999939E2
3.494433162E1,1.621000061E2
3.514433287E1,1.616000061E2
3.534431792E1,1.616000061E2
3.554433229E1,1.578000031E2
3.574432922E1,1.543999939E2
3.594433136E1,1.518999939E2
3.614430964E1,1.541999969E2
3.634432875E1,1.538999939E2
3.654433261E1,1.546000061E2
3.674432948E1,1.476999969E2
3.694430875E1,1.403000031E2
3.714433313E1,1.205000000E2
3.734433479E1,8.909999847E1
3.754433344E1,6.909999847E1
3.774431006E1,7.700000000E1
3.794433240E1,8.200000000E1
3.814433156E1,7.780000305E1
3.834433193E1,7.859999847E1
