"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.560021630E1,-1.156783009E1,3.142859268E1,3.031719208E1
2.561021630E1,-1.433652210E1,3.225017929E1,2.884593201E1
2.562021630E1,-1.172223282E1,3.259163284E1,2.937129211E1
2.563021630E1,-1.372414398E1,3.418046570E1,2.914833069E1
2.564021630E1,-1.234076405E1,3.566398621E1,2.839173889E1
2.565021630E1,-1.479936695E1,3.472133255E1,2.694862366E1
2.566021630E1,-1.418297005E1,3.558501434E1,2.494201660E1
2.567021630E1,-1.756703377E1,3.654235077E1,2.329911804E1
2.568021630E1,-1.741301346E1,3.741061401E1,2.205477142E1
2.569021630E1,-1.771813965E1,3.679314423E1,2.050669098E1
2.570021630E1,-2.017828941E1,3.760781860E1,1.826936340E1
2.571021630E1,-1.879430580E1,3.864910889E1,1.751790619E1
2.572021630E1,-2.063993645E1,3.832627869E1,1.747573853E1
2.573021630E1,-2.156310844E1,3.730125427E1,1.885752106E1
2.574021630E1,-1.987074661E1,3.645637512E1,1.983798981E1
2.575021630E1,-2.233134460E1,3.597447968E1,1.962760162E1
2.576021630E1,-2.325117493E1,3.562859344E1,1.713249207E1
2.577021630E1,-2.371403885E1,3.636326599E1,1.742200470E1
2.578021630E1,-2.202144814E1,3.522589111E1,1.856063080E1
2.579021630E1,-2.094841385E1,3.616143036E1,2.089794922E1
2.580021630E1,-1.910466194E1,3.723288727E1,2.170523071E1
2.581021630E1,-2.079286575E1,3.628569031E1,1.919797516E1
2.582021630E1,-2.386796761E1,3.867778778E1,1.460561371E1
2.583021630E1,-2.585746193E1,3.518058777E1,9.489395142E0
2.584021630E1,-2.708774948E1,3.761690521E1,6.025772095E0
2.585021630E1,-2.570117188E1,3.963678741E1,1.703460693E0
2.586021630E1,-2.554703331E1,4.079291534E1,-8.506774902E-3
2.587021630E1,-2.323740578E1,4.080014038E1,-1.808311462E0
2.588021630E1,-2.384941864E1,4.060169983E1,-4.606994629E0
2.589021630E1,-2.292316055E1,3.999364471E1,-6.743614197E0
2.590021630E1,-2.261229515E1,4.053467560E1,-1.030173492E1
2.591021630E1,-1.846024895E1,4.134170532E1,-9.743507385E0
2.592021630E1,-2.075972366E1,3.902837753E1,-1.426209259E1
2.593021630E1,-2.198815155E1,3.897959137E1,-1.630400848E1
2.594021630E1,-2.044816780E1,3.869190216E1,-1.734572601E1
2.595021630E1,-2.013764000E1,3.735598755E1,-1.825112152E1
2.596021630E1,-1.829008102E1,3.664001083E1,-1.866115570E1
2.597021630E1,-1.905957222E1,3.735611725E1,-1.930765533E1
2.598021630E1,-1.905717278E1,3.660054016E1,-2.053696442E1
2.599021630E1,-1.829209518E1,3.811410141E1,-1.867827606E1
2.600021630E1,-1.890558815E1,3.750123215E1,-1.961504364E1
2.601021630E1,-1.644270134E1,3.780792236E1,-2.125972748E1
2.602021630E1,-1.998122406E1,3.746867371E1,-2.072475433E1
2.603021630E1,-1.767306900E1,3.792970276E1,-2.175603485E1
2.604021630E1,-1.874679947E1,3.700343323E1,-2.347443390E1
2.605021630E1,-1.890348244E1,3.646009827E1,-2.022197723E1
2.606021630E1,-1.998223114E1,3.820571899E1,-2.073331451E1
2.607021630E1,-2.013677025E1,3.734440613E1,-1.902478790E1
2.608021630E1,-2.121721077E1,3.795476532E1,-1.658249664E1
2.609021630E1,-2.137335587E1,3.914096832E1,-1.598105621E1
2.610021630E1,-2.122519684E1,3.979779816E1,-1.165157318E1
2.611021630E1,-2.091636848E1,3.920819473E1,-1.194660187E1
2.612021630E1,-1.984501076E1,4.074495316E1,-8.842460632E0
2.613021630E1,-1.969377518E1,4.165027237E1,-7.611061096E0
2.614021630E1,-1.615749741E1,4.100630188E1,-4.884643555E0
2.615021630E1,-1.985024834E1,4.182777405E1,-5.450302124E0
2.616021630E1,-1.755150604E1,4.342721558E1,6.241683960E-1
2.617021630E1,-1.801444054E1,4.271559906E1,2.787590027E0
2.618021630E1,-1.817004395E1,4.288151932E1,4.174674988E0
2.619021630E1,-1.663611603E1,4.339804840E1,7.611671448E0
2.620021630E1,-1.771478081E1,4.195857620E1,1.100632477E1
2.621021630E1,-1.602404022E1,4.142472839E1,1.306650543E1
2.622021630E1,-1.694942856E1,3.927139282E1,1.786611938E1
2.623021630E1,-1.572019482E1,3.873054504E1,1.991489410E1
2.624021630E1,-1.572019482E1,3.873054504E1,1.991489410E1
2.625021630E1,-1.587595367E1,3.788544846E1,2.270656586E1
2.626021630E1,-1.587595367E1,3.788544846E1,2.270656586E1
2.627021630E1,-1.618441200E1,3.745708466E1,2.394197083E1
2.628021630E1,-1.449347973E1,3.590758896E1,2.709725952E1
2.629021630E1,-1.372523308E1,3.535279083E1,2.867044067E1
2.630021630E1,-1.280205250E1,3.449623871E1,2.963191223E1
2.631021630E1,-1.280088902E1,3.477021027E1,2.823588562E1
2.632021630E1,-1.233991241E1,3.391592407E1,2.980489349E1
2.633021630E1,-1.280231762E1,3.406559372E1,3.041071320E1
2.634021630E1,-1.156972504E1,3.319055176E1,2.983245087E1
2.635021630E1,-1.202950287E1,3.229214478E1,2.936711884E1
2.636021630E1,-1.126121044E1,3.332873154E1,2.890993500E1
2.637021630E1,-1.280048656E1,3.447539520E1,2.823931122E1
2.638021630E1,-1.095445347E1,3.450341034E1,2.828490448E1
2.639021630E1,-1.187697506E1,3.462754822E1,2.764145660E1
2.640021630E1,-1.372420883E1,3.635222626E1,2.649218750E1
2.641021630E1,-1.403374863E1,3.796442413E1,2.615628815E1
2.642021630E1,-1.341634369E1,3.809105682E1,2.415824890E1
2.643021630E1,-1.510508823E1,3.816414642E1,2.086534119E1
2.644021630E1,-1.587318802E1,3.886172485E1,1.898097992E1
2.645021630E1,-1.910437775E1,3.940001678E1,1.873960876E1
2.646021630E1,-1.894803238E1,3.806640625E1,1.813988495E1
2.647021630E1,-1.971739388E1,3.993862152E1,1.593236542E1
2.648021630E1,-1.940756226E1,3.861197662E1,1.564590454E1
2.649021630E1,-1.910184097E1,3.791897583E1,1.829253387E1
2.650021630E1,-2.140938187E1,3.788395691E1,1.823554230E1
2.651021630E1,-2.094712257E1,3.759151077E1,1.794089508E1
2.652021630E1,-2.217956924E1,3.860932922E1,1.820798492E1
2.653021630E1,-1.987001419E1,3.717025757E1,1.828209686E1
2.654021630E1,-2.002328300E1,3.600254822E1,1.922039032E1
2.655021630E1,-2.171644020E1,3.830530167E1,1.713967133E1
