"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.860203771E0,-8.415906906E0,-1.931218719E1,2.572119141E1
3.870203771E0,-6.721668243E0,-2.090568542E1,2.593654633E1
3.880203771E0,-6.721668243E0,-2.090568542E1,2.593654633E1
3.890203771E0,-6.722272873E0,-2.046346283E1,2.593141174E1
3.900203771E0,-6.722272873E0,-2.046346283E1,2.593141174E1
3.910203771E0,-1.010679436E1,-2.167092896E1,2.740885162E1
3.920203771E0,-9.494709015E0,-2.002619171E1,2.833361053E1
3.930203771E0,-8.725263596E0,-1.958387756E1,2.757380676E1
3.940203771E0,-7.648758888E0,-1.956290436E1,2.790987396E1
3.950203771E0,-8.569980621E0,-1.989026642E1,2.665264130E1
3.960203771E0,-8.571317673E0,-2.016191101E1,2.820339203E1
3.970203771E0,-7.952383995E0,-2.077927399E1,2.574971008E1
3.980203771E0,-7.492203712E0,-2.017568207E1,2.621845245E1
3.990203771E0,-9.339106560E0,-2.019211578E1,2.694652557E1
4.000203771E0,-7.799995422E0,-2.046822357E1,2.667848206E1
4.010203771E0,-8.260496140E0,-2.121227264E1,2.667564392E1
4.020203771E0,-7.800397873E0,-2.017340088E1,2.667505646E1
4.030203771E0,-7.493073463E0,-2.016410065E1,2.699211884E1
4.040203771E0,-7.491507530E0,-2.018494415E1,2.559952545E1
4.050203771E0,-8.416721344E0,-1.959078979E1,2.680773926E1
4.060203771E0,-9.955952644E0,-1.960255432E1,2.754341125E1
4.070203771E0,-7.952310562E0,-2.208280182E1,2.731244659E1
4.080203771E0,-8.415980339E0,-2.075847626E1,2.759510040E1
4.090203771E0,-9.493839264E0,-2.003777313E1,2.755994415E1
4.100203771E0,-8.724119186E0,-2.104638672E1,2.836459351E1
