"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.291713709E2,5.233411673E1,4.866261280E0,3.267663277E1,0.000000000E0,0.000000000E0,2.422720032E2,9.600000000E1
2.411713710E2,5.233411800E1,4.866253550E0,3.246483814E1,0.000000000E0,0.000000000E0,2.465600128E2,9.600000000E1
2.421713708E2,5.233411879E1,4.866251570E0,3.245458421E1,0.000000000E0,0.000000000E0,1.768800049E2,9.600000000E1
2.431713700E2,5.233411599E1,4.866259810E0,3.257195559E1,0.000000000E0,0.000000000E0,1.307839966E2,6.400000000E1
2.441713705E2,5.233411600E1,4.866260050E0,3.257311541E1,0.000000000E0,0.000000000E0,1.168479996E2,4.800000000E1
2.451713711E2,5.233411479E1,4.866263630E0,3.262401908E1,0.000000000E0,0.000000000E0,1.018400040E2,4.800000000E1
2.461713711E2,5.233411478E1,4.866262340E0,3.261712135E1,0.000000000E0,0.000000000E0,9.540800476E1,4.800000000E1
2.471713710E2,5.233411499E1,4.866266120E0,3.268621561E1,0.000000000E0,0.000000000E0,9.112000275E1,4.800000000E1
2.481713708E2,5.233411504E1,4.866266380E0,3.268798585E1,0.000000000E0,0.000000000E0,8.683200073E1,4.800000000E1
2.491713708E2,5.233411504E1,4.866266260E0,3.269213617E1,0.000000000E0,0.000000000E0,1.061280060E2,4.800000000E1
2.501713710E2,5.233411504E1,4.866266260E0,3.269213617E1,0.000000000E0,0.000000000E0,1.275680008E2,6.400000000E1
2.511713710E2,5.233411504E1,4.866266260E0,3.269213617E1,0.000000000E0,0.000000000E0,1.500800018E2,6.400000000E1
2.521713708E2,5.233411504E1,4.866266260E0,3.269213617E1,0.000000000E0,0.000000000E0,1.736640015E2,6.400000000E1
2.531713710E2,5.233411504E1,4.866266260E0,3.269213617E1,0.000000000E0,0.000000000E0,1.983200073E2,9.600000000E1
2.541713709E2,5.233411504E1,4.866266190E0,3.269170888E1,0.000000000E0,0.000000000E0,2.240480042E2,9.600000000E1
2.551713711E2,5.233411555E1,4.866267220E0,3.271856566E1,0.000000000E0,0.000000000E0,2.422720032E2,9.600000000E1
2.561713711E2,5.233411558E1,4.866254060E0,3.265648542E1,0.000000000E0,0.000000000E0,2.572799988E2,9.600000000E1
2.581713712E2,5.233411683E1,4.866251330E0,3.267424684E1,0.000000000E0,0.000000000E0,2.336959991E2,9.600000000E1
2.591713713E2,5.233411810E1,4.866258520E0,3.272247052E1,0.000000000E0,0.000000000E0,2.026080017E2,9.600000000E1
