"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.607240350E2,5.232798211E1,4.867588350E0,4.566465804E0,4.130000114E0,2.656000061E2,1.072000027E1,1.200000000E1
1.617240343E2,5.232800090E1,4.867525540E0,6.633595054E0,4.059999943E0,2.726000061E2,1.179199982E1,1.200000000E1
1.627240350E2,5.232798732E1,4.867437560E0,5.819805016E0,5.639999866E0,2.706000061E2,1.179199982E1,1.200000000E1
1.637240350E2,5.232799609E1,4.867340680E0,5.297362143E0,5.250000000E0,2.782000122E2,1.072000027E1,1.200000000E1
1.647240350E2,5.232800084E1,4.867250610E0,6.321304220E0,6.420000076E0,2.691000061E2,1.072000027E1,8.000000000E0
1.657240354E2,5.232801625E1,4.867183270E0,7.942442240E0,4.820000172E0,2.712000122E2,1.072000027E1,8.000000000E0
1.667240355E2,5.232803046E1,4.867086010E0,5.953393033E0,5.989999771E0,2.773999939E2,1.072000027E1,8.000000000E0
1.677240353E2,5.232802947E1,4.866992370E0,6.422149215E0,6.030000210E0,2.736000061E2,1.072000027E1,8.000000000E0
1.687240352E2,5.232803445E1,4.866945110E0,6.234995450E0,9.399999976E-1,2.780000000E2,1.072000027E1,8.000000000E0
1.697240348E2,5.232803609E1,4.866936450E0,6.214546036E0,6.200000048E-1,2.778999939E2,1.072000027E1,1.200000000E1
1.707240345E2,5.232803693E1,4.866924520E0,6.934328004E0,7.300000191E-1,2.823999939E2,1.072000027E1,1.200000000E1
1.717240350E2,5.232803626E1,4.866910220E0,7.370537159E0,8.399999738E-1,2.826000061E2,1.179199982E1,1.200000000E1
1.727240353E2,5.232803679E1,4.866886860E0,8.574992341E0,1.269999981E0,2.810000000E2,1.072000027E1,1.200000000E1
1.737240351E2,5.232803626E1,4.866841250E0,8.627944072E0,2.990000010E0,2.742999878E2,1.179199982E1,1.200000000E1
1.747240350E2,5.232803541E1,4.866757400E0,7.875453598E0,5.510000229E0,2.737000122E2,1.393600082E1,1.200000000E1
1.757240345E2,5.232803143E1,4.866660080E0,7.868495465E0,5.380000114E0,2.687999878E2,1.393600082E1,8.000000000E0
1.767240353E2,5.232802000E1,4.866559700E0,7.438856647E0,5.730000019E0,2.627000122E2,1.393600082E1,8.000000000E0
1.777240354E2,5.232801020E1,4.866449660E0,5.467466560E0,4.719999790E0,2.743999939E2,1.286400032E1,8.000000000E0
1.787240343E2,5.232800821E1,4.866398890E0,5.996121299E0,3.609999895E0,2.687000122E2,1.286400032E1,8.000000000E0
1.797240344E2,5.232800305E1,4.866332200E0,6.842450478E0,3.319999933E0,2.708999939E2,1.179199982E1,8.000000000E0
1.807240348E2,5.232798381E1,4.866306880E0,6.883241476E0,0.000000000E0,0.000000000E0,3.644800186E1,1.200000000E1
1.817240345E2,5.232797545E1,4.866256440E0,7.191001213E0,2.680000067E0,2.692999878E2,1.179199982E1,1.200000000E1
1.827240356E2,5.232797736E1,4.866220330E0,1.021503114E1,2.619999886E0,9.450000000E1,1.179199982E1,1.200000000E1
1.837240344E2,5.232797502E1,4.866177840E0,1.010984001E1,2.339999914E0,2.655000000E2,1.179199982E1,8.000000000E0
1.847240345E2,5.232797249E1,4.866089570E0,9.395186450E0,2.210000038E0,2.707000122E2,1.179199982E1,8.000000000E0
1.857240342E2,5.232797437E1,4.866027600E0,9.471081449E0,2.089999914E0,2.732999878E2,1.179199982E1,8.000000000E0
1.867240344E2,5.232797105E1,4.865968190E0,9.356907119E0,2.029999971E0,2.508000031E2,1.179199982E1,8.000000000E0
1.877240352E2,5.232797848E1,4.865916690E0,9.597122544E0,1.950000048E0,2.841000061E2,1.179199982E1,1.200000000E1
1.887240351E2,5.232798323E1,4.865890430E0,1.107630125E1,1.909999967E0,8.950000000E1,1.179199982E1,1.200000000E1
1.897240351E2,5.232798915E1,4.865853060E0,1.108098794E1,1.870000005E0,2.848999939E2,1.179199982E1,1.200000000E1
1.907240347E2,5.232800733E1,4.865804310E0,1.080199399E1,1.860000014E0,2.610000038E1,1.179199982E1,1.200000000E1
1.917240348E2,5.232802666E1,4.865748060E0,1.213139580E1,1.840000033E0,2.813999939E2,1.179199982E1,1.200000000E1
1.927240346E2,5.232803674E1,4.865676990E0,1.108138161E1,1.850000024E0,2.843999939E2,1.179199982E1,1.200000000E1
1.937240345E2,5.232804272E1,4.865602060E0,1.057219197E1,1.899999976E0,2.806000061E2,1.179199982E1,1.200000000E1
1.947240343E2,5.232805177E1,4.865530870E0,1.033492040E1,1.649999976E0,2.810000000E2,1.179199982E1,1.200000000E1
1.957240343E2,5.232805802E1,4.865463550E0,8.073416150E0,1.519999981E0,2.812000122E2,1.179199982E1,1.200000000E1
1.967240350E2,5.232806124E1,4.865402770E0,6.956076408E0,1.429999948E0,2.741000061E2,1.179199982E1,1.200000000E1
1.977240351E2,5.232806951E1,4.865337790E0,7.685909340E0,1.389999986E0,2.802999878E2,1.179199982E1,1.200000000E1
1.987240352E2,5.232807490E1,4.865280580E0,1.011868455E1,1.409999967E0,2.812999878E2,1.179199982E1,1.200000000E1
1.997240346E2,5.232807876E1,4.865224680E0,1.090888023E1,1.450000048E0,2.802999878E2,1.179199982E1,1.200000000E1
2.007240353E2,5.232807790E1,4.865179020E0,1.230368938E1,1.519999981E0,2.753999939E2,1.179199982E1,1.200000000E1
2.017240345E2,5.232807372E1,4.865142120E0,1.202393831E1,1.539999962E0,2.757999878E2,1.179199982E1,1.200000000E1
2.027240351E2,5.232807382E1,4.865099210E0,1.222716103E1,1.559999943E0,2.737999878E2,1.179199982E1,1.200000000E1
2.037240351E2,5.232807662E1,4.865046430E0,1.374184430E1,1.590000033E0,2.768999939E2,1.179199982E1,1.200000000E1
2.047240354E2,5.232808095E1,4.864994340E0,1.251483091E1,1.590000033E0,2.702000122E2,1.179199982E1,1.200000000E1
2.057240348E2,5.232807806E1,4.864940200E0,1.344021097E1,1.590000033E0,2.585000000E2,1.072000027E1,8.000000000E0
2.067240342E2,5.232808321E1,4.864912100E0,1.302955764E1,1.600000024E0,2.339999962E1,1.179199982E1,8.000000000E0
2.077240352E2,5.232807679E1,4.864870450E0,1.520902923E1,1.570000052E0,2.403999939E2,1.179199982E1,1.200000000E1
2.087240353E2,5.232806801E1,4.864808580E0,1.714819054E1,1.509999990E0,2.591000061E2,1.179199982E1,1.200000000E1
2.097240353E2,5.232806722E1,4.864767540E0,1.839987498E1,1.470000029E0,4.690000153E1,1.179199982E1,1.200000000E1
2.107240345E2,5.232806715E1,4.864741770E0,1.820717218E1,1.429999948E0,7.509999847E1,1.179199982E1,1.200000000E1
2.117240351E2,5.232805756E1,4.864708690E0,1.745591911E1,1.379999995E0,2.338000031E2,1.286400032E1,1.200000000E1
2.127240338E2,5.232804893E1,4.864656490E0,1.762988840E1,1.379999995E0,2.601000061E2,1.286400032E1,1.200000000E1
2.137240352E2,5.232804272E1,4.864604970E0,1.732742105E1,1.360000014E0,2.588999939E2,1.179199982E1,1.200000000E1
