"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.312082378E2,5.233440164E1,4.867719200E0,8.340131751E1,0.000000000E0,0.000000000E0,5.360000229E1,4.800000000E1
1.322082373E2,5.233440172E1,4.867718850E0,8.335346586E1,0.000000000E0,0.000000000E0,5.788800049E1,4.800000000E1
1.332082375E2,5.233440177E1,4.867718610E0,8.336280417E1,0.000000000E0,0.000000000E0,5.788800049E1,4.800000000E1
1.342082374E2,5.233440183E1,4.867718700E0,8.338611974E1,0.000000000E0,0.000000000E0,5.681600189E1,4.800000000E1
1.352082378E2,5.233440187E1,4.867718670E0,8.338105386E1,0.000000000E0,0.000000000E0,5.788800049E1,4.800000000E1
1.362082377E2,5.233440192E1,4.867718680E0,8.337983323E1,0.000000000E0,0.000000000E0,5.788800049E1,4.800000000E1
1.372082377E2,5.233440196E1,4.867718700E0,8.338050469E1,0.000000000E0,0.000000000E0,5.788800049E1,4.800000000E1
1.382082377E2,5.233440199E1,4.867718580E0,8.337891774E1,0.000000000E0,0.000000000E0,6.110400009E1,4.800000000E1
1.392082377E2,5.233440199E1,4.867718190E0,8.336591703E1,0.000000000E0,0.000000000E0,6.646400452E1,4.800000000E1
1.402082379E2,5.233440193E1,4.867717710E0,8.333967156E1,0.000000000E0,0.000000000E0,6.968000031E1,4.800000000E1
1.412082372E2,5.233440190E1,4.867717380E0,8.333790131E1,0.000000000E0,0.000000000E0,7.075199890E1,4.800000000E1
1.422082374E2,5.233440183E1,4.867716910E0,8.331653863E1,0.000000000E0,0.000000000E0,6.860800171E1,4.800000000E1
1.432082372E2,5.233440186E1,4.867717080E0,8.333722969E1,0.000000000E0,0.000000000E0,6.431999969E1,4.800000000E1
1.442082370E2,5.233440180E1,4.867716740E0,8.331403605E1,0.000000000E0,0.000000000E0,6.003200150E1,4.800000000E1
1.452082374E2,5.233440176E1,4.867716660E0,8.331720978E1,0.000000000E0,0.000000000E0,5.788800049E1,4.800000000E1
1.462082378E2,5.233440173E1,4.867716340E0,8.330970223E1,0.000000000E0,0.000000000E0,5.467200089E1,4.800000000E1
1.472082379E2,5.233440175E1,4.867716160E0,8.331977296E1,0.000000000E0,0.000000000E0,5.145600128E1,4.800000000E1
1.482082377E2,5.233440172E1,4.867715720E0,8.330762667E1,0.000000000E0,0.000000000E0,5.145600128E1,4.800000000E1
1.492082377E2,5.233440172E1,4.867714900E0,8.327118821E1,0.000000000E0,0.000000000E0,5.467200089E1,4.800000000E1
1.502082378E2,5.233440170E1,4.867714730E0,8.327613193E1,0.000000000E0,0.000000000E0,5.252799988E1,4.800000000E1
1.512082380E2,5.233440169E1,4.867714300E0,8.325940804E1,0.000000000E0,0.000000000E0,5.252799988E1,4.800000000E1
1.522082378E2,5.233440170E1,4.867714220E0,8.325641728E1,0.000000000E0,0.000000000E0,4.931200027E1,3.200000000E1
