"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.814177710E-1,4.466907024E0,5.181169987E0,-5.065952539E-1
7.864963650E-1,4.206449986E0,4.494074821E0,-4.027320445E-1
7.916877190E-1,3.902849913E0,3.760641575E0,-2.562582791E-1
7.966080310E-1,3.624815941E0,3.068220377E0,-9.753402323E-2
8.016541250E-1,3.420818090E0,2.497771502E0,-3.258208279E-3
8.067196980E-1,3.300443411E0,2.113744259E0,3.828706965E-2
8.117943850E-1,3.255169630E0,1.931051493E0,4.254812375E-2
8.168420420E-1,3.264757156E0,1.848493576E0,2.284074761E-2
8.220065210E-1,3.348380089E0,1.735043049E0,-1.657400280E-2
8.269635520E-1,3.453308582E0,1.532110333E0,-1.129803509E-1
8.320026670E-1,3.506571770E0,1.259402871E0,-2.754330337E-1
8.370732920E-1,3.474081278E0,1.056470156E0,-4.181783497E-1
8.421407920E-1,3.373413801E0,9.861627221E-1,-4.639846683E-1
8.471762080E-1,3.237060070E0,1.015990138E0,-4.149825573E-1
8.522632400E-1,3.081531763E0,1.101211190E0,-3.057930470E-1
8.573070940E-1,2.923340082E0,1.224781871E0,-1.763635278E-1
8.623772500E-1,2.778464079E0,1.373918653E0,-5.545611680E-2
8.674135000E-1,2.637849331E0,1.539567113E0,4.787444323E-2
8.724933960E-1,2.519072533E0,1.688171387E0,1.421502531E-1
8.775392810E-1,2.422133684E0,1.802687287E0,2.332302779E-1
8.826218330E-1,2.333184004E0,1.884179950E0,3.195166588E-1
8.876510520E-1,2.257017612E0,1.936377764E0,4.042050838E-1
8.927124580E-1,2.205884933E0,1.960878849E0,5.006114244E-1
8.977691770E-1,2.182449341E0,2.003489256E0,6.161925197E-1
9.028353750E-1,2.179786205E0,2.065807343E0,7.328388691E-1
9.078851150E-1,2.176590443E0,2.156887293E0,8.212557435E-1
9.129806350E-1,2.170731544E0,2.270870447E0,8.659968376E-1
9.179990210E-1,2.179253340E0,2.386984348E0,8.633336425E-1
9.230671460E-1,2.211743832E0,2.499902248E0,8.185926080E-1
9.281150630E-1,2.274594545E0,2.582460165E0,7.397630811E-1
9.331782920E-1,2.363543987E0,2.642114878E0,6.327041388E-1
9.382297500E-1,2.457287073E0,2.649571657E0,5.107313991E-1
9.433318850E-1,2.542508364E0,2.597906351E0,3.871608675E-1
9.483467290E-1,2.592042923E0,2.527066469E0,2.678513527E-1
9.533835000E-1,2.587781906E0,2.433323383E0,1.677165776E-1
9.584596460E-1,2.507354498E0,2.285251617E0,9.261551499E-2
9.635357920E-1,2.350228310E0,2.071133614E0,6.491865963E-2
9.685796980E-1,2.127588272E0,1.795230508E0,7.503866404E-2
9.736630310E-1,1.879914761E0,1.467129230E0,1.032681465E-1
9.786908960E-1,1.661535621E0,1.121451259E0,1.544007808E-1
9.837791250E-1,1.511866093E0,8.274384737E-1,2.177839577E-1
9.888191770E-1,1.434101820E0,6.378214955E-1,2.832976878E-1
9.938433960E-1,1.415459752E0,5.776341558E-1,3.301692605E-1
9.989026670E-1,1.431438804E0,6.649857759E-1,3.583987653E-1
1.003962042E0,1.475647092E0,8.892237544E-1,3.685187399E-1
1.009035844E0,1.537965059E0,1.219455481E0,3.749103248E-1
1.014082250E0,1.581640840E0,1.600287199E0,3.738450706E-1
1.019167823E0,1.592826247E0,1.929986238E0,3.759756088E-1
1.024204021E0,1.571520925E0,2.118537903E0,3.956829607E-1
1.029251260E0,1.504941940E0,2.136647224E0,4.212493002E-1
1.034320271E0,1.400013447E0,2.000826359E0,4.494787753E-1
1.039364854E0,1.278573394E0,1.750489354E0,4.899587929E-1
1.044439438E0,1.149676561E0,1.488967180E0,5.517441034E-1
1.049512458E0,1.016518593E0,1.272718668E0,6.358999014E-1
1.054574073E0,8.892196417E-1,1.112929225E0,7.285778522E-1
1.059671781E0,7.773669362E-1,9.941522479E-1,8.106030822E-1
1.064680792E0,6.681774855E-1,8.961479068E-1,8.585399985E-1
1.069788344E0,5.392805338E-1,8.066658378E-1,8.729210496E-1
