"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.917145870E-1,-1.093959552E-3,1.081632334E-3,2.110862639E-3
4.967717750E-1,2.634462435E-3,1.614264096E-3,2.110862639E-3
5.018289620E-1,4.764989484E-3,1.614264096E-3,-1.966441050E-5
5.068882330E-1,1.036567031E-3,5.490005715E-4,-5.522961728E-4
5.119441180E-1,-5.613282556E-4,5.490005715E-4,1.045599231E-3
5.170017750E-1,5.039352691E-4,1.081632334E-3,-1.966441050E-5
5.220596390E-1,-2.869649325E-5,1.081632334E-3,-1.084927935E-3
5.271202120E-1,-2.869649325E-5,1.081632334E-3,5.129674682E-4
5.321914620E-1,5.039352691E-4,1.614264096E-3,1.578230876E-3
5.372342230E-1,5.039352691E-4,1.614264096E-3,2.110862639E-3
5.422930770E-1,5.039352691E-4,1.614264096E-3,1.045599231E-3
5.473502640E-1,1.569198794E-3,-5.162634188E-4,1.578230876E-3
5.524068270E-1,4.232357722E-3,1.636878005E-5,-1.084927935E-3
5.574650040E-1,5.039352691E-4,1.614264096E-3,-5.522961728E-4
5.625230250E-1,2.101830672E-3,1.614264096E-3,1.578230876E-3
5.675609930E-1,1.036567031E-3,2.146895742E-3,2.110862639E-3
5.726390140E-1,1.036567031E-3,1.614264096E-3,1.045599231E-3
5.776944830E-1,-2.869649325E-5,1.636878005E-5,1.045599231E-3
5.827846390E-1,-5.613282556E-4,-1.048894715E-3,-1.966441050E-5
5.878109410E-1,-5.613282556E-4,1.636878005E-5,1.045599231E-3
5.928687540E-1,5.039352691E-4,-5.162634188E-4,1.045599231E-3
5.979266710E-1,-1.093959552E-3,5.490005715E-4,-1.966441050E-5
6.029843790E-1,2.634462435E-3,4.277423024E-3,-5.522961728E-4
6.080430770E-1,1.036567031E-3,5.490005715E-4,-5.522961728E-4
6.131001600E-1,-5.613282556E-4,-5.162634188E-4,2.643494401E-3
6.181570870E-1,1.569198794E-3,-1.048894715E-3,-1.617559465E-3
6.231767750E-1,-2.869649325E-5,-1.048894715E-3,-1.966441050E-5
6.282615140E-1,1.036567031E-3,5.490005715E-4,-5.522961728E-4
