"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.717387710E-1,-1.055884287E-1,6.897913665E-2,-1.910483651E-2
9.768173640E-1,-8.428315073E-2,5.513071641E-2,-1.697430946E-2
9.818760100E-1,-6.297788024E-2,3.755387291E-2,-1.058272738E-2
9.869172080E-1,-4.220524430E-2,1.624859869E-2,-6.854305044E-3
9.919778850E-1,-2.249786444E-2,-4.524040967E-3,-2.593250712E-3
9.970491870E-1,4.052995355E-4,-2.316615172E-2,6.025396870E-4
1.002105541E0,2.330846526E-2,-4.127563164E-2,6.025396870E-4
1.007164760E0,4.461373389E-2,-4.979773983E-2,5.928857252E-3
1.012205125E0,6.165795028E-2,-5.512405559E-2,6.994120777E-3
1.017278250E0,7.497373968E-2,-5.565669015E-2,6.994120777E-3
1.022311114E0,8.988742530E-2,-4.713458195E-2,6.994120777E-3
1.027394552E0,1.032032222E-1,-3.754720837E-2,1.018991135E-2
1.032452416E0,1.159863919E-1,-2.742720582E-2,8.059384301E-3
1.037509812E0,1.277042925E-1,-1.304614916E-2,8.059384301E-3
1.042567573E0,1.362264007E-1,2.696449519E-4,7.526752539E-3
1.047624812E0,1.452811211E-1,1.145491190E-2,4.863593727E-3
1.052684448E0,1.538032442E-1,1.624859869E-2,5.396225490E-3
1.057742000E0,1.617927253E-1,1.784649305E-2,5.396225490E-3
1.062799083E0,1.639232486E-1,1.571596600E-2,5.396225490E-3
1.067856896E0,1.665864140E-1,1.092227921E-2,6.461489014E-3
1.072917260E0,1.692495495E-1,2.400171012E-3,7.526752539E-3
1.077972104E0,1.671190262E-1,-2.393513918E-3,8.059384301E-3
1.083029135E0,1.639232486E-1,-8.785095066E-3,6.994120777E-3
1.088086062E0,1.580643058E-1,-1.943773031E-2,1.072254311E-2
1.093143979E0,1.447485089E-1,-2.689457498E-2,1.232043747E-2
1.098205593E0,1.266390234E-1,-3.648194298E-2,1.232043747E-2
1.103246843E0,1.037358567E-1,-3.967773542E-2,1.178780664E-2
1.108305854E0,7.284321636E-2,-4.074299708E-2,1.445096545E-2
1.113363198E0,4.035267979E-2,-4.447142407E-2,1.498359721E-2
1.118423771E0,-1.725227106E-3,-4.180826619E-2,1.018991135E-2
1.123494604E0,-4.646629468E-2,-3.701457754E-2,6.461489014E-3
1.128549604E0,-8.960947394E-2,-2.902510203E-2,1.667803153E-3
1.133590177E0,-1.327526420E-1,-2.103562467E-2,-3.658514237E-3
1.138651583E0,-1.668410748E-1,-1.144825388E-2,-7.386936806E-3
1.143729864E0,-1.945379376E-1,-2.629868104E-4,-1.005009469E-2
1.148791323E0,-2.110495120E-1,1.465070248E-2,-1.750694029E-2
1.153850125E0,-2.158432007E-1,3.169492260E-2,-2.176799625E-2
1.158908927E0,-2.131800354E-1,4.607598111E-2,-2.283325978E-2
1.163967677E0,-2.019947618E-1,5.885913596E-2,-2.656168118E-2
1.169026479E0,-1.860158294E-1,7.057703286E-2,-3.029010445E-2
1.174085281E0,-1.673737019E-1,7.643598318E-2,-2.922483906E-2
1.179111323E0,-1.455358118E-1,7.696861774E-2,-2.602904849E-2
1.184170125E0,-1.274263263E-1,7.377282530E-2,-2.283325978E-2
1.189228875E0,-1.066536903E-1,6.738124788E-2,-2.017010003E-2
1.194287677E0,-8.375051618E-2,5.566334352E-2,-1.590904593E-2
1.199346479E0,-6.723894179E-2,4.021703079E-2,-1.218062267E-2
1.204405281E0,-4.380313680E-2,2.264017984E-2,-8.984832093E-3
1.209446896E0,-2.409575880E-2,2.696449519E-4,-5.789041519E-3
1.214505750E0,-1.725227106E-3,-1.943773031E-2,-1.527987421E-3
1.219564500E0,1.904741116E-2,-3.541668132E-2,2.733066678E-3
1.224623354E0,3.822215274E-2,-4.766720906E-2,4.330961965E-3
1.229682104E0,5.846216157E-2,-4.979773983E-2,6.461489014E-3
1.234740906E0,7.550636679E-2,-4.873247072E-2,8.592016064E-3
1.239795489E0,8.562637120E-2,-4.553668573E-2,1.018991135E-2
1.244854343E0,9.787690639E-2,-3.914510086E-2,1.018991135E-2
1.249913093E0,1.117253304E-1,-2.689457498E-2,1.018991135E-2
1.254971948E0,1.213127077E-1,-1.624193974E-2,1.125517488E-2
1.260030698E0,1.298348159E-1,-3.458777443E-3,1.072254311E-2
1.265089500E0,1.426179856E-1,7.193857804E-3,1.018991135E-2
1.270153041E0,1.484769285E-1,1.465070248E-2,1.018991135E-2
1.275211896E0,1.506074518E-1,1.518333517E-2,8.059384301E-3
1.280270646E0,1.559337676E-1,1.358543709E-2,9.124647826E-3
1.285329448E0,1.601948291E-1,1.038964838E-2,1.232043747E-2
1.290388250E0,1.591295600E-1,6.661225110E-3,1.285307016E-2
