"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.894342340E-1,1.292954445E0,2.399456203E-1,-1.433403641E-1
7.944284000E-1,1.200809240E0,2.559245825E-1,-4.000979662E-2
7.995010050E-1,1.056998610E0,2.804256380E-1,7.876709104E-2
8.045680360E-1,8.625880480E-1,2.948066890E-1,2.145881802E-1
8.096067860E-1,6.154468656E-1,2.346192896E-1,3.514745235E-1
8.146893380E-1,3.251625001E-1,1.730553806E-2,4.723819494E-1
8.197273590E-1,-2.938629361E-3,-3.896251023E-1,5.607988238E-1
8.247826710E-1,-3.480840027E-1,-9.755200148E-1,6.103335619E-1
8.298347550E-1,-6.926966906E-1,-1.609884381E0,6.167251468E-1
8.349241820E-1,-1.004818916E0,-2.089253187E0,5.714514256E-1
8.399806920E-1,-1.194968462E0,-2.195246696E0,4.851651192E-1
8.450110570E-1,-1.133183241E0,-1.860221386E0,3.578661382E-1
8.500846500E-1,-7.736567259E-1,-1.123591542E0,1.815650016E-1
8.551478800E-1,-2.016102821E-1,-8.229660243E-2,-4.693401232E-2
8.601738690E-1,3.826867342E-1,1.099613428E0,-3.025972545E-1
8.652526190E-1,7.826932669E-1,2.206954718E0,-5.289657712E-1
8.703145460E-1,9.392870069E-1,3.095916986E0,-6.956794858E-1
8.754535570E-1,9.115900993E-1,3.687670946E0,-8.043363690E-1
8.804364210E-1,7.747037411E-1,3.905517340E0,-8.938185573E-1
8.855167860E-1,5.696405172E-1,3.641864538E0,-9.454838037E-1
8.905194940E-1,3.256951571E-1,2.792316914E0,-8.959490061E-1
8.956253800E-1,5.565086752E-2,1.397887111E0,-7.334963083E-1
9.006569420E-1,-1.962839514E-1,-1.616587192E-1,-5.470752716E-1
9.057254320E-1,-3.938903511E-1,-1.399494886E0,-4.527994394E-1
9.107718380E-1,-5.131998062E-1,-2.119080544E0,-5.081930757E-1
9.158626190E-1,-5.659303069E-1,-2.370482445E0,-6.296331882E-1
9.208856920E-1,-5.627345443E-1,-2.261825562E0,-6.594605446E-1
9.259393380E-1,-5.201240182E-1,-1.939050794E0,-5.476078391E-1
9.310041300E-1,-4.631324708E-1,-1.479389668E0,-3.494688570E-1
9.361255360E-1,-3.677913845E-1,-9.446274042E-1,-1.262961477E-1
9.411182960E-1,-1.898923814E-1,-4.322356582E-1,5.533128604E-2
9.461809530E-1,7.216244191E-2,5.938344449E-2,1.458786726E-1
9.512341300E-1,4.034593701E-1,5.861562490E-1,1.634555310E-1
9.563251710E-1,7.763016820E-1,1.090026021E0,1.421502531E-1
9.613518380E-1,1.121447086E0,1.468194604E0,9.794183075E-2
9.664764730E-1,1.402676702E0,1.693497777E0,4.734181240E-2
9.714685570E-1,1.608805060E0,1.797893524E0,7.927059196E-3
9.766074110E-1,1.727581978E0,1.819198847E0,-7.519262843E-3
9.815824630E-1,1.766996741E0,1.787773490E0,1.002845820E-3
9.866258480E-1,1.738234639E0,1.715868235E0,2.869969606E-2
9.916954840E-1,1.656209350E0,1.602417707E0,7.397340238E-2
9.967448590E-1,1.556074619E0,1.435171366E0,1.181818396E-1
1.001817880E0,1.453276634E0,1.210400701E0,1.442807913E-1
1.006876838E0,1.352076530E0,9.382258654E-1,1.448134184E-1
1.011928348E0,1.248746037E0,6.484741569E-1,1.192471012E-1
1.016970848E0,1.136893392E0,3.651140928E-1,7.823445648E-2
1.022046890E0,1.022377491E0,1.067876741E-1,3.349338472E-2
1.027121630E0,9.137206674E-1,-1.073302925E-1,-6.241770461E-5
1.032159182E0,8.258364797E-1,-2.729787827E-1,-4.856103566E-3
1.037219598E0,7.624532580E-1,-3.880272210E-1,1.112284884E-2
1.042276942E0,7.219732404E-1,-4.588672221E-1,4.041759670E-2
1.047318192E0,7.049290538E-1,-4.972167313E-1,7.077760994E-2
1.052390223E0,7.081247568E-1,-4.881620109E-1,1.016702577E-1
1.057455953E0,7.230384946E-1,-4.253114462E-1,1.245734170E-1
1.062507411E0,7.416806221E-1,-3.012082279E-1,1.405523717E-1
1.067575953E0,7.565943003E-1,-1.217113510E-1,1.410849839E-1
1.072624859E0,7.656490207E-1,9.134135395E-2,1.293670982E-1
1.077677932E0,7.672469020E-1,3.113182783E-1,1.123228893E-1
1.082739494E0,7.597900629E-1,5.163815022E-1,8.462603390E-2
1.087800328E0,7.480721474E-1,6.926826239E-1,5.266812816E-2
1.092854078E0,7.331584692E-1,8.322321177E-1,2.390600927E-2
1.097933609E0,7.091900706E-1,9.313015938E-1,-6.241770461E-5
1.102965015E0,6.788300276E-1,9.904237390E-1,-9.649788961E-3
1.108060380E0,6.458069086E-1,1.003739595E0,-1.071505342E-2
1.113085536E0,6.149142981E-1,9.680532217E-1,-5.921366625E-3
1.118120119E0,5.834890008E-1,9.052026868E-1,3.666004632E-3
1.123197828E0,5.547268391E-1,8.332974315E-1,1.272074319E-2
1.128309286E0,5.270299911E-1,7.656531930E-1,1.911232434E-2
1.133316786E0,5.057247281E-1,7.118573189E-1,2.071022056E-2
1.138400848E0,4.753646851E-1,6.719099283E-1,2.124285139E-2
1.143431317E0,4.343520105E-1,6.346257925E-1,2.017758787E-2
1.148491786E0,3.858825266E-1,5.984067917E-1,1.538390294E-2
1.153547880E0,3.278256953E-1,5.632531047E-1,7.927059196E-3
1.158627046E0,2.655077577E-1,5.360888243E-1,-3.790840041E-3
1.163664234E0,2.042551190E-1,5.222404599E-1,-1.391084306E-2
1.168719390E0,1.467308998E-1,5.312951803E-1,-2.243295312E-2
1.173785119E0,9.666350484E-2,5.563288927E-1,-2.882453240E-2
1.178880848E0,5.085717887E-2,5.856236219E-1,-3.574874252E-2
1.183891213E0,8.246637881E-3,6.111899018E-1,-4.214032367E-2
1.188996838E0,-2.371126600E-2,6.191794276E-1,-4.799927399E-2
1.194011786E0,-5.194075033E-2,6.010699272E-1,-6.024980173E-2
1.199126630E0,-8.443129063E-2,5.579267740E-1,-7.569612563E-2
1.204125067E0,-1.227807924E-1,4.950762391E-1,-8.954454958E-2
1.209176890E0,-1.605976224E-1,4.135835767E-1,-1.033929735E-1
1.214243088E0,-1.984144747E-1,3.155793250E-1,-1.161761358E-1
1.219285119E0,-2.271765918E-1,2.154445648E-1,-1.236329749E-1
1.224363505E0,-2.506124079E-1,1.195708439E-1,-1.241656169E-1
1.229426369E0,-2.745808363E-1,3.701291233E-2,-1.241656169E-1
1.234471578E0,-2.948208451E-1,-2.264184318E-2,-1.316224635E-1
1.239546786E0,-3.171913624E-1,-5.406711996E-2,-1.438729912E-1
1.244617359E0,-3.427577019E-1,-6.312185526E-2,-1.603845805E-1
1.249644859E0,-3.683240414E-1,-5.459975451E-2,-1.870161593E-1
1.254711057E0,-4.008145630E-1,-2.210921235E-2,-2.232351303E-1
1.259736109E0,-4.402292967E-1,1.890343428E-2,-2.647804022E-1
1.264800692E0,-4.812419415E-1,6.417713314E-2,-3.105867505E-1
1.269862880E0,-5.259829164E-1,1.094508246E-1,-3.547951877E-1
1.274957828E0,-5.946924686E-1,1.440718919E-1,-3.974057138E-1
1.280004598E0,-6.868377328E-1,1.637792736E-1,-4.410814941E-1
1.285064650E0,-7.875051498E-1,1.621813774E-1,-4.751699269E-1
1.290085380E0,-9.036188722E-1,1.360824257E-1,-4.980731010E-1
1.295181057E0,-1.055418968E0,6.950344890E-2,-5.161826015E-1
