"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.158757209E2,5.232799490E1,4.868437950E0,4.292737888E0,1.840000033E0,3.595000000E2,9.648000717E0,6.000000000E0
2.168757211E2,5.232801149E1,4.868440260E0,4.303382669E0,1.830000043E0,1.119999981E1,9.648000717E0,6.000000000E0
2.178757211E2,5.232802201E1,4.868461250E0,5.187137483E0,1.860000014E0,3.890000153E1,9.648000717E0,4.000000000E0
2.188757209E2,5.232803408E1,4.868485150E0,6.112461082E0,1.889999986E0,2.779999924E1,9.648000717E0,4.000000000E0
2.198757206E2,5.232804774E1,4.868500120E0,5.966675862E0,1.940000057E0,2.100000000E1,9.648000717E0,4.000000000E0
2.208757209E2,5.232806012E1,4.868511830E0,5.404016863E0,1.929999948E0,2.239999962E1,9.648000717E0,6.000000000E0
2.218757210E2,5.232807278E1,4.868521900E0,5.646655173E0,1.929999948E0,1.810000038E1,9.648000717E0,6.000000000E0
2.228757211E2,5.232808856E1,4.868530650E0,5.219802491E0,1.980000019E0,1.600000000E1,9.648000717E0,6.000000000E0
2.238757210E2,5.232810382E1,4.868533800E0,4.975807208E0,1.970000029E0,1.010000038E1,9.648000717E0,6.000000000E0
2.248757210E2,5.232812161E1,4.868530970E0,4.453796935E0,2.000000000E0,3.200000048E0,9.648000717E0,4.000000000E0
2.258757208E2,5.232814005E1,4.868520520E0,4.487813499E0,1.990000010E0,3.508999939E2,9.648000717E0,4.000000000E0
2.268757209E2,5.232815791E1,4.868509350E0,4.517617410E0,1.990000010E0,3.487000122E2,1.072000027E1,6.000000000E0
2.278757205E2,5.232817548E1,4.868500160E0,4.520749680E0,2.000000000E0,3.503999939E2,1.072000027E1,6.000000000E0
2.288757205E2,5.232819298E1,4.868492900E0,4.555621235E0,2.009999990E0,3.508999939E2,1.072000027E1,6.000000000E0
2.298757204E2,5.232821023E1,4.868485990E0,4.565651329E0,2.009999990E0,3.497000122E2,1.179199982E1,6.000000000E0
2.308757208E2,5.232822752E1,4.868481730E0,4.580626840E0,2.009999990E0,3.552000122E2,1.286400032E1,6.000000000E0
2.318757208E2,5.232824496E1,4.868480160E0,4.586754000E0,2.009999990E0,3.577000122E2,1.286400032E1,6.000000000E0
2.328757211E2,5.232826245E1,4.868480000E0,4.603135942E0,2.000000000E0,3.593999939E2,1.393600082E1,6.000000000E0
2.338757208E2,5.232827977E1,4.868480450E0,4.631358813E0,2.000000000E0,1.000000000E0,1.500800037E1,6.000000000E0
2.348757209E2,5.232829724E1,4.868482020E0,4.619543473E0,2.000000000E0,8.000000119E-1,1.500800037E1,6.000000000E0
2.358757209E2,5.232831496E1,4.868485470E0,4.597414616E0,2.000000000E0,5.000000000E0,1.607999992E1,6.000000000E0
2.368757207E2,5.232833239E1,4.868489810E0,4.590239473E0,2.000000000E0,7.099999905E0,1.715200043E1,6.000000000E0
2.378757209E2,5.232835003E1,4.868493920E0,4.562678751E0,2.009999990E0,3.400000095E0,1.822400093E1,8.000000000E0
2.388757207E2,5.232836757E1,4.868498480E0,4.563194318E0,2.009999990E0,7.599999905E0,1.822400093E1,6.000000000E0
2.398757209E2,5.232838486E1,4.868502230E0,4.554370692E0,2.009999990E0,5.099999905E0,1.822400093E1,6.000000000E0
2.408757209E2,5.232840217E1,4.868505790E0,4.564589954E0,2.019999981E0,5.900000095E0,1.929600143E1,6.000000000E0
2.418757204E2,5.232841952E1,4.868506960E0,4.602945114E0,2.019999981E0,2.900000095E0,1.929600143E1,6.000000000E0
2.428757210E2,5.232843683E1,4.868509260E0,4.609745688E0,2.009999990E0,4.699999809E0,2.036800003E1,6.000000000E0
2.438757208E2,5.232845419E1,4.868516110E0,4.597017680E0,2.009999990E0,5.900000095E0,2.144000053E1,6.000000000E0
2.448757211E2,5.232847155E1,4.868521340E0,4.586424978E0,2.009999990E0,6.099999905E0,2.251200104E1,8.000000000E0
2.458757212E2,5.232848901E1,4.868525530E0,4.581324987E0,2.009999990E0,3.900000095E0,2.572800064E1,8.000000000E0
2.468757212E2,5.232850554E1,4.868520990E0,4.786545851E0,2.009999990E0,3.400000095E0,2.680000114E1,8.000000000E0
2.478757209E2,5.232852191E1,4.868523040E0,4.833445057E0,2.000000000E0,8.600000381E0,2.894400024E1,8.000000000E0
2.488757211E2,5.232853905E1,4.868524620E0,4.797886582E0,2.000000000E0,6.800000191E0,3.001600075E1,8.000000000E0
2.498757207E2,5.232855626E1,4.868520400E0,4.835322940E0,2.000000000E0,0.000000000E0,3.001600075E1,8.000000000E0
2.508757210E2,5.232857357E1,4.868516170E0,4.844683262E0,2.000000000E0,3.588999939E2,3.001600075E1,8.000000000E0
2.518757205E2,5.232858984E1,4.868511270E0,5.000953359E0,1.980000019E0,6.000000238E-1,3.001600075E1,8.000000000E0
2.528757204E2,5.232860648E1,4.868508800E0,5.013060325E0,1.980000019E0,1.000000015E-1,3.108800125E1,8.000000000E0
2.538757208E2,5.232862325E1,4.868507210E0,5.064352546E0,1.980000019E0,1.399999976E0,3.108800125E1,8.000000000E0
2.548757206E2,5.232863947E1,4.868506150E0,5.151349863E0,1.980000019E0,2.700000048E0,3.108800125E1,8.000000000E0
2.558757205E2,5.232865526E1,4.868504500E0,5.310550828E0,1.970000029E0,2.500000000E0,3.215999985E1,8.000000000E0
2.568757207E2,5.232867039E1,4.868495800E0,5.426411877E0,1.960000038E0,1.000000000E0,3.001600075E1,8.000000000E0
2.578757206E2,5.232868930E1,4.868506580E0,5.006278627E0,1.970000029E0,6.000000238E-1,3.001600075E1,8.000000000E0
2.588757210E2,5.232870697E1,4.868518480E0,5.049340072E0,1.960000038E0,3.000000000E0,3.108800125E1,1.200000000E1
2.598757210E2,5.232872447E1,4.868530430E0,5.010553163E0,1.980000019E0,9.600000381E0,3.108800125E1,1.200000000E1
2.608757211E2,5.232874282E1,4.868551980E0,4.903840802E0,1.970000029E0,8.800000191E0,3.215999985E1,1.200000000E1
2.618757209E2,5.232876148E1,4.868566270E0,4.853643287E0,1.980000019E0,8.500000000E0,3.215999985E1,1.200000000E1
2.628757210E2,5.232878002E1,4.868576180E0,4.873633532E0,1.990000010E0,6.400000095E0,3.215999985E1,8.000000000E0
2.638757209E2,5.232879853E1,4.868586480E0,4.857491145E0,2.000000000E0,7.800000191E0,3.323200226E1,1.200000000E1
2.648757210E2,5.232881706E1,4.868592060E0,4.846473043E0,2.000000000E0,9.100000381E0,3.323200226E1,1.200000000E1
2.658757197E2,5.232883518E1,4.868596460E0,4.840336504E0,2.000000000E0,6.599999905E0,3.323200226E1,1.200000000E1
2.668757206E2,5.232885340E1,4.868598320E0,4.861481369E0,2.009999990E0,4.599999905E0,3.430400085E1,1.200000000E1
2.678757210E2,5.232887181E1,4.868600210E0,4.833920464E0,2.019999981E0,3.299999952E0,3.537599945E1,1.200000000E1
2.688757209E2,5.232888934E1,4.868601790E0,4.839927480E0,1.929999948E0,3.299999952E0,3.752000046E1,1.200000000E1
2.698757201E2,5.232890575E1,4.868599890E0,4.881087182E0,1.820000052E0,2.400000095E0,3.859200287E1,1.200000000E1
2.708757208E2,5.232892014E1,4.868619450E0,4.951492138E0,1.830000043E0,1.489999962E1,3.752000046E1,1.200000000E1
2.718757209E2,5.232893484E1,4.868642870E0,4.925708328E0,1.860000014E0,1.480000019E1,3.644800186E1,1.200000000E1
2.728757202E2,5.232895019E1,4.868654750E0,4.998063373E0,1.889999986E0,9.899999619E0,3.537599945E1,1.200000000E1
2.738757206E2,5.232896651E1,4.868661730E0,4.988263665E0,1.909999967E0,6.800000191E0,3.537599945E1,1.200000000E1
2.748757206E2,5.232898313E1,4.868668300E0,4.994638461E0,1.929999948E0,1.039999962E1,3.537599945E1,1.200000000E1
2.758757204E2,5.232899975E1,4.868670970E0,5.028171675E0,1.940000057E0,1.119999981E1,3.430400085E1,1.200000000E1
2.768757209E2,5.232901684E1,4.868670680E0,5.112546144E0,1.870000005E0,6.300000191E0,3.215999985E1,1.200000000E1
2.778757206E2,5.232903425E1,4.868667810E0,5.090779454E0,1.899999976E0,3.562999878E2,3.108800125E1,1.200000000E1
2.788757200E2,5.232905164E1,4.868664930E0,5.046124546E0,1.899999976E0,3.506000061E2,3.001600075E1,1.200000000E1
2.798757202E2,5.232906912E1,4.868653230E0,4.990722540E0,1.889999986E0,3.538999939E2,2.787200165E1,1.200000000E1
2.808757201E2,5.232908639E1,4.868643880E0,4.949481736E0,1.889999986E0,3.522999878E2,2.465600014E1,1.200000000E1
2.818757206E2,5.232910413E1,4.868630880E0,4.959936287E0,1.889999986E0,3.582000122E2,2.251200104E1,1.200000000E1
2.828757209E2,5.232912246E1,4.868618460E0,4.958917390E0,1.870000005E0,3.591000061E2,2.144000053E1,1.200000000E1
2.838757207E2,5.232914010E1,4.868611400E0,4.960708200E0,1.870000005E0,2.500000000E0,1.929600143E1,8.000000000E0
2.848757206E2,5.232915702E1,4.868603510E0,5.023776820E0,1.860000014E0,5.500000000E0,1.822400093E1,8.000000000E0
2.858757210E2,5.232917447E1,4.868597820E0,5.021356719E0,1.860000014E0,6.599999905E0,1.822400093E1,8.000000000E0
2.868757201E2,5.232919188E1,4.868595370E0,5.010393491E0,1.870000005E0,5.599999905E0,1.822400093E1,8.000000000E0
2.878757207E2,5.232920963E1,4.868593620E0,5.053020008E0,1.879999995E0,8.500000000E0,1.929600143E1,1.200000000E1
2.888757209E2,5.232922828E1,4.868598030E0,5.041330021E0,1.889999986E0,1.620000076E1,2.036800003E1,1.200000000E1
2.898757210E2,5.232924566E1,4.868608730E0,5.058572504E0,1.899999976E0,2.100000000E1,2.144000053E1,1.200000000E1
2.908757205E2,5.232926249E1,4.868619790E0,5.043038539E0,1.909999967E0,1.850000000E1,2.144000053E1,1.200000000E1
2.918757211E2,5.232928036E1,4.868629580E0,5.140542422E0,1.919999957E0,1.389999962E1,2.251200104E1,1.200000000E1
2.928757210E2,5.232929899E1,4.868639320E0,5.207957014E0,1.929999948E0,1.230000019E1,2.465600014E1,1.200000000E1
2.938757208E2,5.232931729E1,4.868646570E0,5.245096282E0,1.929999948E0,1.569999981E1,2.465600014E1,1.200000000E1
2.948757205E2,5.232933500E1,4.868651740E0,5.237372692E0,1.919999957E0,1.269999981E1,2.358399963E1,1.200000000E1
2.958757206E2,5.232935266E1,4.868654560E0,5.261874252E0,1.909999967E0,1.280000019E1,2.358399963E1,1.200000000E1
2.968757206E2,5.232937002E1,4.868657220E0,5.269407524E0,1.899999976E0,1.050000000E1,2.358399963E1,1.200000000E1
