"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.277253786E1,-3.156118870E0,-1.077252746E0,-2.988979779E-2
3.277759577E1,-3.196066141E0,-1.333448529E0,2.710180171E-2
3.278265364E1,-3.237611532E0,-1.487911820E0,7.823445648E-2
3.278771156E1,-3.275428534E0,-1.531054974E0,1.096597239E-1
3.279276947E1,-3.298864126E0,-1.465008616E0,1.032681465E-1
3.279782739E1,-3.297266245E0,-1.301490664E0,3.509128094E-2
3.280287546E1,-3.259449482E0,-1.078850627E0,-9.540349990E-2
3.280793338E1,-3.175826073E0,-8.381010294E-1,-2.733024955E-1
3.281299124E1,-3.057049274E0,-6.309072971E-1,-4.751699269E-1
3.281804916E1,-2.914836645E0,-5.084019899E-1,-6.850268245E-1
3.282310708E1,-2.764634371E0,-4.918904305E-1,-8.730458617E-1
3.282816499E1,-2.623486996E0,-5.254462361E-1,-9.944859147E-1
3.283322530E1,-2.508438587E0,-5.483493805E-1,-1.030704856E0
3.283828322E1,-2.426413298E0,-5.600672960E-1,-9.966164231E-1
3.284334109E1,-2.379541636E0,-5.888293982E-1,-9.215153456E-1
3.284839900E1,-2.366225958E0,-6.543430686E-1,-8.288374543E-1
3.285345692E1,-2.372084856E0,-7.614020705E-1,-7.340289950E-1
3.285851484E1,-2.386466026E0,-9.089410305E-1,-6.679826379E-1
3.286355984E1,-2.410967112E0,-1.080448508E0,-6.344268918E-1
3.286861775E1,-2.446120501E0,-1.246096969E0,-6.157847047E-1
3.287367567E1,-2.488198757E0,-1.421332836E0,-6.152521372E-1
3.287873353E1,-2.533472300E0,-1.637048602E0,-6.306983829E-1
3.288379145E1,-2.578746080E0,-1.861819267E0,-6.498731375E-1
3.288884937E1,-2.619758844E0,-2.060490847E0,-6.626563072E-1
3.289391182E1,-2.642661810E0,-2.195779324E0,-6.658520699E-1
3.289896973E1,-2.646922827E0,-2.270347834E0,-6.615910530E-1
3.290402765E1,-2.622954369E0,-2.317219496E0,-6.493405104E-1
3.290908551E1,-2.570756674E0,-2.334263563E0,-6.136541963E-1
3.291414343E1,-2.496720552E0,-2.320415258E0,-5.582605004E-1
3.291920135E1,-2.396585941E0,-2.277272224E0,-4.975404739E-1
3.292423192E1,-2.277276278E0,-2.211225748E0,-4.394836426E-1
3.292928984E1,-2.158499479E0,-2.143581390E0,-3.878183365E-1
3.293434775E1,-2.043451071E0,-2.068480253E0,-3.393488526E-1
3.293940562E1,-1.937457085E0,-1.966215134E0,-3.009993732E-1
3.294446359E1,-1.835191846E0,-1.850633979E0,-2.743677795E-1
3.294952145E1,-1.731861353E0,-1.725465417E0,-2.557256520E-1
3.295457952E1,-1.622671723E0,-1.608286500E0,-2.413446009E-1
3.295963744E1,-1.510286450E0,-1.513478041E0,-2.328224927E-1
3.296469536E1,-1.409086347E0,-1.438909531E0,-2.258982807E-1
3.296975327E1,-1.315875769E0,-1.376059055E0,-2.264309078E-1
3.297481119E1,-1.228524208E0,-1.328122258E0,-2.285614461E-1
3.297986906E1,-1.150227427E0,-1.299360156E0,-2.243003845E-1
3.298494879E1,-1.073528409E0,-1.290305376E0,-2.168435305E-1
3.299000666E1,-1.000557780E0,-1.295099020E0,-2.029951215E-1
3.299506463E1,-9.222609997E-1,-1.300425291E0,-1.832877398E-1
3.300012249E1,-8.365073204E-1,-1.302023172E0,-1.545256376E-1
3.300518041E1,-7.496883273E-1,-1.298827410E0,-1.278940439E-1
3.301023833E1,-6.559451222E-1,-1.286044359E0,-1.108498201E-1
3.301530895E1,-5.659303069E-1,-1.249292731E0,-1.033929735E-1
3.302036682E1,-4.860356450E-1,-1.196029544E0,-9.540349990E-2
3.302542473E1,-4.034777284E-1,-1.136374831E0,-8.954454958E-2
3.303048265E1,-3.166587651E-1,-1.069795847E0,-8.741401881E-2
3.303554057E1,-2.298397571E-1,-9.946947694E-1,-8.741401881E-2
3.304059843E1,-1.408902556E-1,-9.073431492E-1,-9.433823824E-2
3.304565749E1,-4.501653835E-2,-8.157305717E-1,-1.049908698E-1
3.305071541E1,5.831402540E-2,-7.118673325E-1,-1.246982440E-1
3.305577327E1,1.557856351E-1,-5.941557288E-1,-1.454708874E-1
3.306083119E1,2.612467110E-1,-4.668567479E-1,-1.646456271E-1
3.306588911E1,3.608488441E-1,-3.310356438E-1,-1.875488013E-1
3.307094702E1,4.583204687E-1,-1.920187473E-1,-2.003319561E-1
3.307600437E1,5.536615849E-1,-6.152396649E-2,-2.115172297E-1
3.308106223E1,6.442090273E-1,5.938344449E-2,-2.157782763E-1
3.308612015E1,7.336911559E-1,1.579203308E-1,-2.141803950E-1
3.309117806E1,8.194448352E-1,2.388803512E-1,-2.163109183E-1
3.309623598E1,8.988069892E-1,3.017309010E-1,-2.136477530E-1
3.310129390E1,9.733753800E-1,3.448740542E-1,-2.125824839E-1
3.310633900E1,1.041552305E0,3.693751395E-1,-2.109845877E-1
3.311139692E1,1.099609137E0,3.778972328E-1,-2.072561681E-1
3.311645478E1,1.145948172E0,3.762993515E-1,-2.056582868E-1
3.312151270E1,1.182167053E0,3.597877622E-1,-1.997993290E-1
3.312657062E1,1.209331274E0,3.241014183E-1,-1.896793246E-1
3.313162853E1,1.227973461E0,2.703056037E-1,-1.742330045E-1
3.313668645E1,1.240223885E0,1.946719140E-1,-1.625151038E-1
3.314176234E1,1.253007054E0,1.025266200E-1,-1.491993070E-1
3.314682025E1,1.272714496E0,-7.195522077E-3,-1.380140334E-1
3.315187817E1,1.289226055E0,-1.440818757E-1,-1.231003478E-1
3.315693609E1,1.309466124E0,-2.985450923E-1,-1.108498201E-1
3.316199400E1,1.333434463E0,-4.689872563E-1,-9.859929234E-2
3.316705192E1,1.351011395E0,-6.367662549E-1,-9.274033457E-2
3.317211932E1,1.351544023E0,-7.922946811E-1,-8.847928047E-2
3.317717723E1,1.323847055E0,-9.297137260E-1,-8.741401881E-2
3.318223515E1,1.262594461E0,-1.042098999E0,-9.274033457E-2
3.318729306E1,1.175242782E0,-1.136374831E0,-1.119150817E-1
3.319235098E1,1.054868102E0,-1.215736985E0,-1.326877326E-1
3.319740890E1,9.163838029E-1,-1.275924325E0,-1.513298303E-1
3.320244442E1,7.635185122E-1,-1.303088546E0,-1.577214152E-1
3.320750234E1,6.106532216E-1,-1.307882190E0,-1.737003624E-1
3.321256025E1,4.732341468E-1,-1.269000173E0,-2.072561681E-1
3.321761817E1,3.571204245E-1,-1.179517984E0,-2.605193257E-1
3.322267609E1,2.511267066E-1,-1.036772609E0,-3.297615051E-1
3.322773395E1,1.605793089E-1,-8.375684619E-1,-4.128520489E-1
3.323279098E1,8.121718466E-2,-5.989494324E-1,-4.906162620E-1
3.323784885E1,9.311900474E-3,-3.134588003E-1,-5.513362885E-1
3.324290676E1,-5.407127365E-2,2.391848713E-3,-5.827615857E-1
3.324796468E1,-1.089323610E-1,2.873498499E-1,-5.774352551E-1
3.325302260E1,-1.621955335E-1,4.721730351E-1,-5.316289067E-1
3.325808051E1,-2.080018520E-1,5.307625532E-1,-4.623867869E-1
3.326316213E1,-2.452860624E-1,4.604551494E-1,-4.117867649E-1
3.326822004E1,-2.783092558E-1,2.708382607E-1,-3.734372854E-1
3.327327791E1,-3.092018962E-1,2.924481407E-3,-3.180435598E-1
3.327833588E1,-3.502145410E-1,-2.708482146E-1,-2.498667389E-1
3.328339379E1,-3.890966773E-1,-5.062714815E-1,-1.832877398E-1
3.328845171E1,-3.896293044E-1,-6.602020264E-1,-1.326877326E-1
3.329358218E1,-3.033429682E-1,-7.161283493E-1,-1.044582352E-1
3.329864010E1,-1.041386724E-1,-6.745830774E-1,-8.155506849E-2
3.330369801E1,2.218319625E-1,-5.355662704E-1,-6.184769422E-2
3.330875593E1,6.426110864E-1,-2.644566596E-1,-5.971717089E-2
3.331381385E1,1.111327052E0,1.137118787E-1,-8.528349549E-2
3.331887176E1,1.553411365E0,5.398173332E-1,-1.476014107E-1
3.332382702E1,1.903350472E0,9.653900862E-1,-2.535951436E-1
3.332888494E1,2.131849051E0,1.341960788E0,-3.974057138E-1
3.333394280E1,2.218135595E0,1.646093488E0,-5.545321107E-1
3.333900072E1,2.143567085E0,1.842634678E0,-7.036690116E-1
3.334405864E1,1.899089336E0,1.880984068E0,-8.107279539E-1
3.334911656E1,1.493756652E0,1.719596624E0,-8.847637773E-1
3.335418603E1,9.808322191E-1,1.358472347E0,-9.209827185E-1
3.335924395E1,4.812236428E-1,8.572657704E-1,-8.991448283E-1
3.336430182E1,9.666350484E-2,3.059919477E-1,-8.485447764E-1
3.336935973E1,-1.190523580E-1,-1.675176769E-1,-7.729111314E-1
3.337441770E1,-1.808376312E-1,-4.961514771E-1,-6.695805788E-1
3.337947556E1,-1.115955114E-1,-6.623325944E-1,-5.460100174E-1
3.338451171E1,5.778139085E-2,-6.788441539E-1,-4.021993876E-1
3.338956963E1,2.995961905E-1,-5.552735925E-1,-2.525298893E-1
3.339462754E1,5.744342208E-1,-2.985450923E-1,-1.081866622E-1
3.339968541E1,8.434132934E-1,7.376450300E-2,2.177548409E-2
3.340474338E1,1.098543882E0,5.004025102E-1,1.176492050E-1
3.340980129E1,1.349946022E0,9.057353139E-1,1.650534123E-1
3.341489197E1,1.590162992E0,1.254609108E0,1.922176480E-1
3.341994984E1,1.808542013E0,1.558209181E0,2.140555382E-1
3.342500775E1,1.993365288E0,1.784045100E0,2.422850281E-1
3.343006567E1,2.129718781E0,1.933182001E0,2.774387300E-1
3.343512359E1,2.219200850E0,2.049828529E0,3.179187477E-1
3.344018150E1,2.267137766E0,2.141441107E0,3.589313924E-1
3.344521239E1,2.269268274E0,2.203758955E0,3.946177065E-1
3.345027031E1,2.241571426E0,2.288447380E0,4.388261437E-1
3.345532822E1,2.195765257E0,2.371005297E0,4.761103690E-1
3.346038609E1,2.158480644E0,2.391245127E0,4.798387885E-1
3.346544406E1,2.130251169E0,2.335319042E0,4.500114322E-1
3.347050197E1,2.100423813E0,2.214411497E0,3.919545412E-1
3.347563244E1,2.051421881E0,2.082319021E0,3.301692605E-1
3.348069030E1,1.972059965E0,1.989108324E0,2.747755647E-1
3.348574822E1,1.869261980E0,1.937975645E0,2.129902840E-1
3.349080614E1,1.764333487E0,1.891104102E0,1.325628757E-1
3.349586406E1,1.681243062E0,1.830916762E0,3.189548850E-2
3.350092197E1,1.642360926E0,1.759544015E0,-8.048980683E-2
3.350592369E1,1.651415706E0,1.691899896E0,-1.955382675E-1
3.351098161E1,1.706809402E0,1.619461894E0,-3.052604198E-1
3.351603947E1,1.791497827E0,1.536371350E0,-3.952752054E-1
3.352109739E1,1.889501929E0,1.440497637E0,-4.575930834E-1
3.352615530E1,1.983245254E0,1.312133431E0,-4.916815460E-1
3.353121322E1,2.058878660E0,1.151811242E0,-4.959425926E-1
3.353627135E1,2.094032526E0,9.616616368E-1,-4.773004651E-1
3.354132926E1,2.074325085E0,7.475436926E-1,-4.330920279E-1
3.354638713E1,1.995495796E0,5.035983324E-1,-3.643825650E-1
3.355144504E1,1.855946183E0,2.996003926E-1,-2.850204110E-1
3.355650296E1,1.670590401E0,1.712361127E-1,-2.008645982E-1
3.356156088E1,1.454341888E0,1.067876741E-1,-1.241656169E-1
3.356665864E1,1.235430241E0,9.773293138E-2,-6.930454075E-2
3.357171656E1,1.026638627E0,1.270276755E-1,-3.255295381E-2
3.357677442E1,8.551312089E-1,1.802908629E-1,-5.950495834E-4
3.358183234E1,7.363542914E-1,2.628487647E-1,2.869969606E-2
3.358689025E1,6.740363836E-1,3.842888176E-1,3.828706965E-2
3.359194817E1,6.628510952E-1,5.430130959E-1,2.497127466E-2
3.359696926E1,6.873521805E-1,7.214447260E-1,-5.950495834E-4
3.360202713E1,7.422132492E-1,9.211816192E-1,-4.054242745E-2
3.360708504E1,8.050637841E-1,1.136364937E0,-8.901191503E-2
3.361214296E1,8.615227342E-1,1.340895534E0,-1.300245672E-1
3.361720088E1,9.094596505E-1,1.516131282E0,-1.555908918E-1
3.362225879E1,9.355585575E-1,1.655680895E0,-1.657108963E-1
3.362729739E1,9.462112188E-1,1.752087235E0,-1.635803729E-1
3.363235531E1,9.552659392E-1,1.823459983E0,-1.561235189E-1
3.363741322E1,9.605922699E-1,1.842102051E0,-1.417424679E-1
3.364247109E1,9.627227783E-1,1.811741948E0,-1.172413975E-1
3.364752906E1,9.707122445E-1,1.754217744E0,-7.782664895E-2
3.365258697E1,9.771038294E-1,1.665268302E0,-2.882453240E-2
3.365766166E1,9.733753800E-1,1.538501978E0,2.337337844E-2
3.366271958E1,9.611248970E-1,1.373386145E0,8.249551058E-2
3.366777744E1,9.291669726E-1,1.178975463E0,1.368239373E-1
3.367283536E1,8.796322346E-1,9.648573995E-1,1.858260632E-1
3.367789327E1,8.151838183E-1,7.534026504E-1,2.247081697E-1
3.368295119E1,7.470069528E-1,5.605899692E-1,2.492092401E-1
3.368803416E1,6.868195534E-1,3.970719874E-1,2.561334372E-1
3.369309202E1,6.474047899E-1,2.649793327E-1,2.422850281E-1
3.369814994E1,6.388826370E-1,1.770950705E-1,2.172513455E-1
3.370320786E1,6.564595103E-1,1.488655806E-1,1.890218556E-1
3.370826577E1,6.980047822E-1,1.776276976E-1,1.517376304E-1
3.371332369E1,7.581921816E-1,2.500656247E-1,1.144534126E-1
3.371834478E1,8.253037930E-1,3.528635502E-1,8.462603390E-2
3.372340270E1,8.892196417E-1,4.711078107E-1,5.213549733E-2
3.372846062E1,9.387543797E-1,6.032004952E-1,2.177548409E-2
3.373351853E1,9.872238636E-1,7.102594376E-1,2.600741107E-3
3.373857645E1,1.036758542E0,7.518047094E-1,9.524953552E-3
3.374363437E1,1.068716407E0,7.576636672E-1,2.816706523E-2
3.374867062E1,1.084695458E0,7.438152432E-1,5.426602438E-2
3.375372853E1,1.086825967E0,7.134552598E-1,9.634393454E-2
3.375878645E1,1.072977543E0,6.767036319E-1,1.464113146E-1
3.376384437E1,1.046345949E0,6.372889280E-1,1.943481714E-1
3.376890228E1,1.014920712E0,5.834931135E-1,2.444155514E-1
3.377396020E1,9.792343378E-1,5.121204853E-1,2.939502895E-1
3.377905083E1,9.446133375E-1,4.434109330E-1,3.386913836E-1
3.378410874E1,9.099922180E-1,3.869519830E-1,3.658556044E-1
3.378916661E1,8.780343533E-1,3.789625168E-1,3.807692826E-1
3.379422452E1,8.519353867E-1,3.997351527E-1,3.903566301E-1
3.379928244E1,8.332932591E-1,4.215730429E-1,3.930198252E-1
3.380434036E1,8.242385387E-1,4.460740983E-1,3.834324479E-1
3.380940072E1,8.210427761E-1,4.892172813E-1,3.690513670E-1
3.381445864E1,8.215753436E-1,5.387520790E-1,3.520071507E-1
3.381951650E1,8.199775219E-1,5.834931135E-1,3.338976800E-1
3.382457442E1,8.125206828E-1,6.234404445E-1,3.179187477E-1
3.382963234E1,8.002700806E-1,6.516699791E-1,3.014071584E-1
3.383469025E1,7.789648175E-1,6.671162248E-1,2.870261073E-1
3.383974624E1,7.571269274E-1,6.697794795E-1,2.731776536E-1
3.384480421E1,7.267669439E-1,6.660510302E-1,2.593292296E-1
3.384986213E1,6.958742738E-1,6.575289369E-1,2.476113439E-1
3.385491999E1,6.559268832E-1,6.463436484E-1,2.348281890E-1
3.385997791E1,6.095879078E-1,6.346257925E-1,2.247081697E-1
3.386503583E1,5.739015937E-1,6.122552156E-1,2.220450342E-1
3.387009437E1,5.376826525E-1,5.744383335E-1,2.193818688E-1
3.387515234E1,4.956046641E-1,5.344909430E-1,2.135229111E-1
3.388021020E1,4.450046718E-1,4.950762391E-1,2.108597606E-1
3.388526812E1,3.906762302E-1,4.604551494E-1,2.108597606E-1
3.389032603E1,3.374130428E-1,4.343562126E-1,2.140555382E-1
3.389538395E1,2.820193470E-1,4.221056700E-1,2.204471231E-1
3.390046145E1,2.250277698E-1,4.311604202E-1,2.225776464E-1
3.390551942E1,1.579161733E-1,4.529983103E-1,2.241755575E-1
3.391057728E1,7.482559979E-2,4.711078107E-1,2.204471231E-1
3.391563520E1,-2.477652952E-2,4.817604125E-1,2.028702796E-1
3.392069312E1,-1.355639398E-1,4.844236076E-1,1.709123701E-1
3.392575103E1,-2.538082004E-1,4.790972769E-1,1.256386787E-1
3.393078010E1,-3.757808805E-1,4.577920139E-1,5.746181309E-2
3.393583801E1,-5.062755942E-1,4.114530385E-1,-2.935716324E-2
3.394089588E1,-6.602061391E-1,3.358193040E-1,-1.342856139E-1
3.394595385E1,-8.375725150E-1,2.537940443E-1,-2.493340820E-1
3.395101171E1,-1.030917764E0,1.701708436E-1,-3.723720312E-1
3.395606968E1,-1.234383106E0,9.560240060E-2,-4.948773086E-1
3.396116254E1,-1.441576958E0,1.783817075E-2,-6.056647301E-1
3.396622046E1,-1.649835944E0,-7.750291377E-2,-6.999405622E-1
3.397127838E1,-1.835191846E0,-2.127913684E-1,-7.931510806E-1
3.397633629E1,-1.998709917E0,-3.827009201E-1,-8.735784888E-1
3.398139421E1,-2.152640581E0,-5.542083383E-1,-9.316353798E-1
3.398645213E1,-2.304440737E0,-6.852357388E-1,-9.492121935E-1
3.399148864E1,-2.447718382E0,-7.294441462E-1,-9.193848372E-1
3.399654656E1,-2.581941843E0,-6.799094677E-1,-8.410879374E-1
3.400160447E1,-2.715632200E0,-5.424904227E-1,-7.287026644E-1
3.400666239E1,-2.837072372E0,-3.464819491E-1,-5.939468145E-1
3.401172031E1,-2.941468239E0,-1.318313479E-1,-4.527994394E-1
3.401677822E1,-3.030417681E0,2.582764626E-2,-3.334898949E-1
3.402183161E1,-3.100725174E0,1.030592471E-1,-2.338877618E-1
3.402688958E1,-3.152390242E0,1.121139899E-1,-1.369487792E-1
3.403194744E1,-3.190739870E0,6.950344890E-2,-4.160769284E-2
3.403700536E1,-3.211512327E0,3.457113169E-3,6.545129418E-2
3.404206327E1,-3.214708328E0,-7.537239045E-2,1.757060587E-1
3.404712119E1,-3.212045193E0,-1.717787385E-1,2.790366113E-1
3.405219765E1,-3.221632481E0,-2.511408627E-1,3.791714013E-1
3.405725557E1,-3.237078905E0,-3.486124873E-1,4.665229917E-1
3.406231343E1,-3.262645245E0,-4.940209389E-1,5.416240692E-1
3.406737135E1,-3.295668364E0,-6.554083228E-1,5.970177650E-1
3.407242926E1,-3.322832584E0,-8.018820882E-1,6.018114686E-1
3.407748718E1,-3.345203161E0,-8.626021147E-1,5.437545776E-1
3.408254937E1,-3.349464178E0,-8.162631392E-1,4.388261437E-1
3.408760728E1,-3.317506313E0,-7.070736289E-1,2.902218699E-1
3.409266520E1,-3.242937803E0,-5.424904227E-1,1.022028849E-1
3.409772312E1,-3.143335581E0,-3.283724487E-1,-9.007718414E-2
3.410278103E1,-3.010710478E0,-1.174502969E-1,-2.557256520E-1
3.410783895E1,-2.850920916E0,1.943606511E-2,-3.867530823E-1
3.411285614E1,-2.685272455E0,7.536239177E-2,-4.741047025E-1
3.411791406E1,-2.530276537E0,3.168659657E-2,-5.231068134E-1
3.412297197E1,-2.408303976E0,-1.281029284E-1,-5.582605004E-1
3.412802989E1,-2.340126991E0,-3.086650968E-1,-5.492057204E-1
3.413308780E1,-2.337463856E0,-4.285072386E-1,-4.741047025E-1
3.413814572E1,-2.380074501E0,-5.329030156E-1,-3.814267516E-1
3.414328385E1,-2.444522619E0,-6.394293904E-1,-2.983362079E-1
3.414834182E1,-2.505242825E0,-7.944252491E-1,-2.514646053E-1
3.415339973E1,-2.546255350E0,-1.021858931E0,-2.557256520E-1
3.415845760E1,-2.568625927E0,-1.266869545E0,-2.818246186E-1
3.416351551E1,-2.585670233E0,-1.477259040E0,-3.095214665E-1
3.416857343E1,-2.597920656E0,-1.618939161E0,-3.393488526E-1
3.417356879E1,-2.592594385E0,-1.710019231E0,-3.643825650E-1
3.417862671E1,-2.557973385E0,-1.762749791E0,-3.856878281E-1
3.418368463E1,-2.500981569E0,-1.791511893E0,-3.952752054E-1
3.418874254E1,-2.428543806E0,-1.807490706E0,-3.915467560E-1
3.419380041E1,-2.342789888E0,-1.798436046E0,-3.622519970E-1
3.419885838E1,-2.258634329E0,-1.751031876E0,-3.153804243E-1
3.420390682E1,-2.172347784E0,-1.656756043E0,-2.525298893E-1
3.420896473E1,-2.082333326E0,-1.557686567E0,-1.896793246E-1
3.421402260E1,-1.985394001E0,-1.484715939E0,-1.438729912E-1
3.421908051E1,-1.890052915E0,-1.432518125E0,-1.076540202E-1
3.422413843E1,-1.802701235E0,-1.389907479E0,-8.208770305E-2
3.422919635E1,-1.724404335E0,-1.346231699E0,-6.451085955E-2
3.423422593E1,-1.648238182E0,-1.307349682E0,-5.439085513E-2
3.423928379E1,-1.567810655E0,-1.274326444E0,-4.799927399E-2
3.424434166E1,-1.487915874E0,-1.235976934E0,-4.693401232E-2
3.424939958E1,-1.409618974E0,-1.199757934E0,-5.598875135E-2
3.425445744E1,-1.331322193E0,-1.181648493E0,-6.983717531E-2
3.425951530E1,-1.253557920E0,-1.182713747E0,-7.569612563E-2
3.426461234E1,-1.168336868E0,-1.197094798E0,-7.729401439E-2
3.426967025E1,-1.082583070E0,-1.214139104E0,-6.557612121E-2
3.427472812E1,-9.925683737E-1,-1.233846307E0,-4.533611611E-2
3.427978598E1,-9.014883637E-1,-1.248759985E0,-2.616137452E-2
3.428484385E1,-8.141367435E-1,-1.261543274E0,-5.388735328E-3
3.428990176E1,-7.262525558E-1,-1.262608528E0,1.272074319E-2
3.429495958E1,-6.373029947E-1,-1.241835833E0,3.189548850E-2
3.430001744E1,-5.499513745E-1,-1.200290561E0,4.893970490E-2
3.430507536E1,-4.540777206E-1,-1.137440085E0,5.213549733E-2
3.431013322E1,-3.480840027E-1,-1.059143186E0,4.680917785E-2
3.431519109E1,-2.399597615E-1,-9.632694721E-1,3.935233504E-2
3.432024900E1,-1.222481504E-1,-8.492863178E-1,2.124285139E-2
3.432529770E1,2.387688262E-3,-7.225199938E-1,-6.241770461E-5
3.433035557E1,1.307519376E-1,-5.882967710E-1,-2.509611100E-2
3.433541343E1,2.569856644E-1,-4.508777559E-1,-5.012980103E-2
3.434047129E1,3.816214800E-1,-3.075998425E-1,-7.835927606E-2
3.434552916E1,4.977352023E-1,-1.563324183E-1,-1.060561314E-1
3.435058708E1,6.053268909E-1,2.924481407E-3,-1.278940439E-1
3.435563187E1,6.996026635E-1,1.536592692E-1,-1.465361565E-1
3.436068978E1,7.789648175E-1,2.884151042E-1,-1.539929956E-1
3.436574765E1,8.487395644E-1,3.944088221E-1,-1.577214152E-1
3.437080557E1,9.142533541E-1,4.743036032E-1,-1.763635278E-1
3.437586343E1,9.744406939E-1,5.366215110E-1,-1.864835322E-1
3.438092129E1,1.033562779E0,5.755036473E-1,-1.944730133E-1
3.438602218E1,1.089489222E0,5.989394188E-1,-2.013972253E-1
3.439108004E1,1.135828137E0,6.016025543E-1,-1.976687908E-1
3.439613796E1,1.169383883E0,5.786994100E-1,-1.950056404E-1
3.440119588E1,1.200276494E0,5.185120106E-1,-1.987340748E-1
3.440625369E1,1.224245071E0,4.322257042E-1,-2.003319561E-1
3.441131156E1,1.242354393E0,3.320909142E-1,-1.907445788E-1
3.441635296E1,1.264724970E0,2.149119228E-1,-1.822224706E-1
3.442141083E1,1.286030293E0,8.281924576E-2,-1.726351082E-1
3.442646869E1,1.310531259E0,-6.205659360E-2,-1.609172076E-1
3.443152661E1,1.341956615E0,-2.218461186E-1,-1.529277414E-1
3.443658442E1,1.372316599E0,-3.853640556E-1,-1.486666799E-1
3.444164234E1,1.400546074E0,-5.398272872E-1,-1.561235189E-1
3.444668619E1,1.415992498E0,-6.825726032E-1,-1.673087925E-1
3.445174406E1,1.410133481E0,-8.008168340E-1,-1.742330045E-1
3.445680192E1,1.373381853E0,-8.982884884E-1,-1.880814284E-1
3.446185978E1,1.301476598E0,-9.659326673E-1,-2.152456492E-1
3.446691765E1,1.200809240E0,-1.017597914E0,-2.429425120E-1
3.447197556E1,1.071912289E0,-1.055947423E0,-2.749004066E-1
3.447705671E1,9.243733287E-1,-1.075654745E0,-3.111193776E-1
3.448211463E1,7.699100375E-1,-1.067132711E0,-3.500014842E-1
3.448717249E1,6.218384504E-1,-1.012271523E0,-3.888835907E-1
3.449223041E1,4.902783632E-1,-9.110715985E-1,-4.267004430E-1
3.449728827E1,3.890783489E-1,-7.933599949E-1,-4.959425926E-1
3.450234614E1,3.187709451E-1,-6.607347131E-1,-5.822289586E-1
3.450739327E1,2.697688341E-1,-4.913577735E-1,-6.605257988E-1
3.451245119E1,2.255603969E-1,-2.660545409E-1,-7.010057569E-1
3.451750906E1,1.733624935E-1,-1.039131265E-2,-6.951468587E-1
3.452256697E1,1.083813980E-1,2.218361348E-1,-6.578626633E-1
3.452762478E1,3.061717376E-2,3.906804025E-1,-5.992731452E-1
3.453268270E1,-5.513653904E-2,4.838909805E-1,-5.257699490E-1
3.453771958E1,-1.323681474E-1,4.753688574E-1,-4.474731088E-1
3.454277749E1,-2.016102821E-1,3.502003849E-1,-3.531972766E-1
3.454783536E1,-2.559387088E-1,1.344845295E-1,-2.615846097E-1
3.455289322E1,-2.868313491E-1,-1.121239811E-1,-1.683740616E-1
3.455795109E1,-3.001471460E-1,-3.374271989E-1,-7.516349107E-2
3.456300900E1,-2.847008407E-1,-4.961514771E-1,1.165548060E-2
3.456808760E1,-2.207850218E-1,-5.632630587E-1,8.675656468E-2
3.457314551E1,-9.029024839E-2,-5.259788632E-1,1.480092108E-1
3.457820338E1,1.334151030E-1,-3.949514329E-1,1.874239594E-1
3.458326124E1,4.545920491E-1,-1.930840015E-1,2.007397413E-1
3.458831911E1,8.450111747E-1,5.139397085E-2,1.735755354E-1
3.459337702E1,1.249811292E0,2.964045703E-1,9.314814955E-2
3.459843562E1,1.625316620E0,5.275667310E-1,-3.308558464E-2
3.460349353E1,1.926786304E0,7.619247437E-1,-1.854182780E-1
3.460855140E1,2.120664120E0,1.006402731E0,-3.574583232E-1
3.461360926E1,2.204819918E0,1.235967040E0,-5.406836271E-1
3.461866713E1,2.160611391E0,1.406409144E0,-7.153868675E-1
3.462372499E1,1.980582118E0,1.448487163E0,-8.453490138E-1
3.462877228E1,1.644491434E0,1.331840754E0,-8.900900483E-1
3.463383020E1,1.155535460E0,1.034099579E0,-8.661216497E-1
3.463888806E1,5.872173905E-1,5.669814944E-1,-8.160542250E-1
3.464394598E1,5.671612918E-2,5.938344449E-2,-7.553342581E-1
3.464900385E1,-3.257135153E-1,-3.587324619E-1,-6.775699854E-1
3.465406171E1,-5.078735352E-1,-6.815073490E-1,-5.769026279E-1
3.465915635E1,-5.238524675E-1,-9.030821323E-1,-4.634520411E-1
3.466421426E1,-3.976187706E-1,-1.003216863E0,-3.404141068E-1
3.466927213E1,-1.595323682E-1,-9.483558536E-1,-2.205719650E-1
3.467432999E1,1.685688049E-1,-7.145304680E-1,-1.262961477E-1
3.467938786E1,5.376826525E-1,-3.038714230E-1,-5.652138218E-2
3.468444577E1,9.126554132E-1,2.298256010E-1,1.002845820E-3
3.468947796E1,1.265790343E0,7.651205063E-1,3.988496587E-2
3.469453588E1,1.585369349E0,1.227444887E0,5.692918226E-2
3.469959374E1,1.866598964E0,1.599754453E0,8.143024147E-2
3.470465161E1,2.101489305E0,1.896963120E0,1.181818396E-1
3.470970952E1,2.295367241E0,2.126527548E0,1.538681686E-1
3.471476739E1,2.445036650E0,2.310285330E0,1.746407896E-1
3.471980260E1,2.537181854E0,2.464748383E0,1.970113367E-1
3.472486051E1,2.561683178E0,2.614950895E0,2.247081697E-1
3.472991838E1,2.525996923E0,2.748641253E0,2.630576491E-1
3.473497629E1,2.455156803E0,2.817883492E0,3.051355779E-1
3.474003416E1,2.384316683E0,2.795512915E0,3.136577010E-1
3.474509202E1,2.326259851E0,2.679399014E0,2.896892428E-1
