"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.863057831E1,-1.418222713E1,4.266676331E1,1.541939545E1
8.864057831E1,-1.341157341E1,4.222462463E1,1.466986847E1
8.865057831E1,-1.264152336E1,4.222471619E1,1.391519928E1
8.866057831E1,-1.248812675E1,4.179872894E1,1.485253143E1
8.867057831E1,-1.094929981E1,4.210530853E1,1.411343384E1
8.868057831E1,-1.356650829E1,4.252637863E1,1.528157043E1
8.869057831E1,-1.371963882E1,4.338301849E1,1.356543732E1
8.870057831E1,-1.372308159E1,4.415248871E1,1.572313690E1
8.871057831E1,-1.356913662E1,4.357445526E1,1.635272217E1
8.872057831E1,-1.248967457E1,4.355605316E1,1.405831909E1
8.873057831E1,-1.356718636E1,4.427212524E1,1.371369934E1
8.874057831E1,-1.310556793E1,4.369875336E1,1.435087585E1
8.875057831E1,-1.264090919E1,4.265073395E1,1.282692719E1
8.876057831E1,-1.263957310E1,4.292238617E1,1.127616882E1
8.877057831E1,-1.264435196E1,4.342020416E1,1.498462677E1
8.878057831E1,-1.372058201E1,4.469812012E1,1.277635956E1
8.879057831E1,-1.248590183E1,4.379528046E1,1.034129333E1
8.880057831E1,-1.264164257E1,4.468666840E1,1.094615936E1
8.881057831E1,-1.125950718E1,4.633148956E1,1.111624908E1
8.882057831E1,-1.264077282E1,4.467508698E1,1.017249298E1
8.883057831E1,-1.171819592E1,4.426076126E1,1.112882233E1
8.884057831E1,-1.341304684E1,4.542825317E1,1.200173187E1
8.885057831E1,-1.156426811E1,4.469606018E1,1.050855255E1
8.886057831E1,-1.202586842E1,4.425609207E1,1.112122345E1
8.887057831E1,-1.402587509E1,4.495120621E1,1.028960419E1
8.888057831E1,-1.264186192E1,4.584740448E1,9.694595337E0
8.889057831E1,-1.264153194E1,4.410629272E1,1.157193756E1
8.890057831E1,-1.248711967E1,4.381149292E1,1.142443085E1
8.891057831E1,-1.125743866E1,4.456721497E1,1.144626617E1
8.892057831E1,-1.448547745E1,4.405048370E1,9.669548035E0
8.893057831E1,-1.371849537E1,4.467032623E1,1.091956329E1
